ID,Group,Distance,Intensity,Treatment
2230,bacteria,84,74.4091,clinostat
2230,bacteria,85,72.2727,clinostat
2230,bacteria,86,70.5909,clinostat
2230,bacteria,87,68.3182,clinostat
2230,bacteria,88,64.3636,clinostat
2230,bacteria,89,60.1818,clinostat
2230,bacteria,90,56.8636,clinostat
2230,bacteria,91,53.2727,clinostat
2230,bacteria,92,49.3182,clinostat
2230,bacteria,93,46.4545,clinostat
2230,bacteria,94,45.3182,clinostat
2230,bacteria,95,44.1364,clinostat
2230,bacteria,96,43,clinostat
2230,bacteria,97,42.2727,clinostat
2230,bacteria,98,42.2727,clinostat
2230,bacteria,99,42.3636,clinostat
2230,bacteria,100,42.0455,clinostat
2230,bacteria,101,41.4545,clinostat
2230,bacteria,102,40.7727,clinostat
2230,bacteria,103,39.9091,clinostat
2230,bacteria,104,39.5455,clinostat
2230,bacteria,105,38.9545,clinostat
2230,bacteria,106,38.5455,clinostat
2230,bacteria,107,37.8182,clinostat
2230,bacteria,108,37.1364,clinostat
2230,bacteria,109,36.5909,clinostat
2230,bacteria,110,35.8636,clinostat
2230,bacteria,111,35.0909,clinostat
2230,bacteria,112,34.2727,clinostat
2230,bacteria,113,33.5,clinostat
2230,bacteria,114,32.8182,clinostat
2230,bacteria,115,32.2273,clinostat
2230,bacteria,116,32.2273,clinostat
2230,bacteria,117,31.5909,clinostat
2230,bacteria,118,30.6364,clinostat
2230,bacteria,119,29.8636,clinostat
2230,bacteria,120,29.6818,clinostat
2230,bacteria,121,29.9091,clinostat
2230,bacteria,122,29.7273,clinostat
2230,bacteria,123,29.4091,clinostat
2230,bacteria,124,29.2273,clinostat
2231,bacteria,0,38.1905,clinostat
2231,bacteria,1,37.6667,clinostat
2231,bacteria,2,37.1429,clinostat
2231,bacteria,3,37.0952,clinostat
2231,bacteria,4,37.619,clinostat
2231,bacteria,5,37.8571,clinostat
2231,bacteria,6,38.6667,clinostat
2231,bacteria,7,39.1429,clinostat
2231,bacteria,8,39.3333,clinostat
2231,bacteria,9,40.0476,clinostat
2231,bacteria,10,41.5238,clinostat
2231,bacteria,11,42.5238,clinostat
2231,bacteria,12,42.8571,clinostat
2231,bacteria,13,42.9524,clinostat
2231,bacteria,14,43.6667,clinostat
2231,bacteria,15,44.8095,clinostat
2231,bacteria,16,45.8095,clinostat
2231,bacteria,17,46.4286,clinostat
2231,bacteria,18,47.3333,clinostat
2231,bacteria,19,48.2381,clinostat
2231,bacteria,20,48.9524,clinostat
2231,bacteria,21,49.2381,clinostat
2231,bacteria,22,49.0952,clinostat
2231,bacteria,23,48.7143,clinostat
2231,bacteria,24,49.4762,clinostat
2231,bacteria,25,50.6667,clinostat
2231,bacteria,26,51.7619,clinostat
2231,bacteria,27,52.381,clinostat
2231,bacteria,28,53.5714,clinostat
2231,bacteria,29,56.0476,clinostat
2231,bacteria,30,58.6667,clinostat
2231,bacteria,31,60.3333,clinostat
2231,bacteria,32,60.5238,clinostat
2231,bacteria,33,60.381,clinostat
2231,bacteria,34,61,clinostat
2231,bacteria,35,62.381,clinostat
2231,bacteria,36,63.5714,clinostat
2231,bacteria,37,65.1429,clinostat
2231,bacteria,38,66.7619,clinostat
2231,bacteria,39,68.7143,clinostat
2231,bacteria,40,70.7619,clinostat
2231,bacteria,41,72.9524,clinostat
2231,bacteria,42,74.5714,clinostat
2231,bacteria,43,76.3333,clinostat
2231,bacteria,44,77.8095,clinostat
2231,bacteria,45,80.4286,clinostat
2231,bacteria,46,83.5714,clinostat
2231,bacteria,47,86,clinostat
2231,bacteria,48,88.3333,clinostat
2231,bacteria,49,91.0952,clinostat
2231,bacteria,50,92.8095,clinostat
2231,bacteria,51,94.1429,clinostat
2231,bacteria,52,95.9524,clinostat
2231,bacteria,53,97.7619,clinostat
2231,bacteria,54,99.7143,clinostat
2231,bacteria,55,101.9048,clinostat
2231,bacteria,56,103.8095,clinostat
2231,bacteria,57,105.1905,clinostat
2231,bacteria,58,106.1905,clinostat
2231,bacteria,59,106.1429,clinostat
2231,bacteria,60,105.5238,clinostat
2231,bacteria,61,104.9524,clinostat
2231,bacteria,62,104.5238,clinostat
2231,bacteria,63,104.5238,clinostat
2231,bacteria,64,104.2381,clinostat
2231,bacteria,65,104.4286,clinostat
2231,bacteria,66,105.5238,clinostat
2231,bacteria,67,106.4286,clinostat
2231,bacteria,68,107.1905,clinostat
2231,bacteria,69,107.4762,clinostat
2231,bacteria,70,107.8571,clinostat
2231,bacteria,71,108.3333,clinostat
2231,bacteria,72,108.381,clinostat
2231,bacteria,73,108.3333,clinostat
2231,bacteria,74,107.9048,clinostat
2231,bacteria,75,106.9524,clinostat
2231,bacteria,76,105.6667,clinostat
2231,bacteria,77,103.9524,clinostat
2231,bacteria,78,102.7143,clinostat
2231,bacteria,79,100.9524,clinostat
2231,bacteria,80,99.381,clinostat
2231,bacteria,81,98.9048,clinostat
2231,bacteria,82,98.381,clinostat
2231,bacteria,83,96.8571,clinostat
2231,bacteria,84,94.1905,clinostat
2231,bacteria,85,91.2381,clinostat
2231,bacteria,86,88.4762,clinostat
2231,bacteria,87,85.9048,clinostat
2231,bacteria,88,83.9048,clinostat
2231,bacteria,89,81.1429,clinostat
2231,bacteria,90,77.5714,clinostat
2231,bacteria,91,74.7143,clinostat
2231,bacteria,92,72.0952,clinostat
2231,bacteria,93,69.381,clinostat
2231,bacteria,94,66.9524,clinostat
2231,bacteria,95,64.2381,clinostat
2231,bacteria,96,60.619,clinostat
2231,bacteria,97,57.1905,clinostat
2231,bacteria,98,54.7143,clinostat
2231,bacteria,99,53.6667,clinostat
2231,bacteria,100,52.9048,clinostat
2231,bacteria,101,52.5238,clinostat
2231,bacteria,102,51.619,clinostat
2231,bacteria,103,51.2381,clinostat
2231,bacteria,104,50.5714,clinostat
2231,bacteria,105,50.0952,clinostat
2231,bacteria,106,49.3333,clinostat
2231,bacteria,107,48.619,clinostat
2231,bacteria,108,48.4762,clinostat
2231,bacteria,109,48.1905,clinostat
2231,bacteria,110,47.619,clinostat
2231,bacteria,111,46.7619,clinostat
2231,bacteria,112,45.4762,clinostat
2231,bacteria,113,44.9524,clinostat
2231,bacteria,114,45.1429,clinostat
2231,bacteria,115,44.8095,clinostat
2231,bacteria,116,44.381,clinostat
2231,bacteria,117,43.9524,clinostat
2231,bacteria,118,43.5238,clinostat
2231,bacteria,119,42.7619,clinostat
2231,bacteria,120,42.2381,clinostat
2231,bacteria,121,41.8095,clinostat
2231,bacteria,122,42,clinostat
2231,bacteria,123,42.8571,clinostat
2231,bacteria,124,43,clinostat
2231,bacteria,125,42.7143,clinostat
2231,bacteria,126,42,clinostat
2231,bacteria,127,41.619,clinostat
2231,bacteria,128,41.6667,clinostat
2231,bacteria,129,41.4762,clinostat
2231,bacteria,130,40.7143,clinostat
2231,bacteria,131,40.1905,clinostat
2231,bacteria,132,40,clinostat
2231,bacteria,133,39.9524,clinostat
2232,bacteria,0,20.5,clinostat
2232,bacteria,1,21,clinostat
2232,bacteria,2,22,clinostat
2232,bacteria,3,22.9286,clinostat
2232,bacteria,4,24.0714,clinostat
2232,bacteria,5,24.6429,clinostat
2232,bacteria,6,26.0714,clinostat
2232,bacteria,7,26.9286,clinostat
2232,bacteria,8,28.2857,clinostat
2232,bacteria,9,30.9286,clinostat
2232,bacteria,10,33.4286,clinostat
2232,bacteria,11,35.7143,clinostat
2232,bacteria,12,38.7143,clinostat
2232,bacteria,13,40.0714,clinostat
2232,bacteria,14,40.5714,clinostat
2232,bacteria,15,40.9286,clinostat
2232,bacteria,16,42.2857,clinostat
2232,bacteria,17,42.6429,clinostat
2232,bacteria,18,42.2857,clinostat
2232,bacteria,19,42.4286,clinostat
2232,bacteria,20,43.6429,clinostat
2232,bacteria,21,44.5714,clinostat
2232,bacteria,22,45.1429,clinostat
2232,bacteria,23,45.9286,clinostat
2232,bacteria,24,47.7143,clinostat
2232,bacteria,25,49.3571,clinostat
2232,bacteria,26,51.4286,clinostat
2232,bacteria,27,52.9286,clinostat
2232,bacteria,28,54.5,clinostat
2232,bacteria,29,56.1429,clinostat
2232,bacteria,30,59.1429,clinostat
2232,bacteria,31,60.6429,clinostat
2232,bacteria,32,62.0714,clinostat
2232,bacteria,33,64.5714,clinostat
2232,bacteria,34,68.0714,clinostat
2232,bacteria,35,72.0714,clinostat
2232,bacteria,36,78.7857,clinostat
2232,bacteria,37,84.8571,clinostat
2232,bacteria,38,89.0714,clinostat
2232,bacteria,39,90.7857,clinostat
2232,bacteria,40,92.2857,clinostat
2232,bacteria,41,92.5,clinostat
2232,bacteria,42,91.1429,clinostat
2232,bacteria,43,89.4286,clinostat
2232,bacteria,44,88.7857,clinostat
2232,bacteria,45,88.2143,clinostat
2232,bacteria,46,89,clinostat
2232,bacteria,47,90.4286,clinostat
2232,bacteria,48,91.7143,clinostat
2232,bacteria,49,92.9286,clinostat
2232,bacteria,50,96.2143,clinostat
2232,bacteria,51,99.7857,clinostat
2232,bacteria,52,103.2143,clinostat
2232,bacteria,53,105.0714,clinostat
2232,bacteria,54,105.5714,clinostat
2232,bacteria,55,104.6429,clinostat
2232,bacteria,56,103.9286,clinostat
2232,bacteria,57,103.2143,clinostat
2232,bacteria,58,101.9286,clinostat
2232,bacteria,59,99.8571,clinostat
2232,bacteria,60,97.9286,clinostat
2232,bacteria,61,96.7143,clinostat
2232,bacteria,62,96.0714,clinostat
2232,bacteria,63,96.4286,clinostat
2232,bacteria,64,95.5714,clinostat
2232,bacteria,65,93.7143,clinostat
2232,bacteria,66,93.3571,clinostat
2232,bacteria,67,93.2143,clinostat
2232,bacteria,68,91.7857,clinostat
2232,bacteria,69,92.5,clinostat
2232,bacteria,70,92.4286,clinostat
2232,bacteria,71,91.7857,clinostat
2232,bacteria,72,91.7857,clinostat
2232,bacteria,73,87.6429,clinostat
2232,bacteria,74,78.7143,clinostat
2232,bacteria,75,72.1429,clinostat
2232,bacteria,76,69.7143,clinostat
2232,bacteria,77,66.6429,clinostat
2232,bacteria,78,64.1429,clinostat
2232,bacteria,79,63.5,clinostat
2232,bacteria,80,63.8571,clinostat
2232,bacteria,81,63.4286,clinostat
2232,bacteria,82,62.2857,clinostat
2232,bacteria,83,61.2857,clinostat
2232,bacteria,84,61.2143,clinostat
2232,bacteria,85,61.8571,clinostat
2232,bacteria,86,60.5,clinostat
2232,bacteria,87,60.0714,clinostat
2232,bacteria,88,61.2857,clinostat
2232,bacteria,89,61.5,clinostat
2232,bacteria,90,61.5,clinostat
2232,bacteria,91,61.5714,clinostat
2232,bacteria,92,61.2857,clinostat
2232,bacteria,93,59.5,clinostat
2232,bacteria,94,58.4286,clinostat
2232,bacteria,95,58,clinostat
2232,bacteria,96,57.6429,clinostat
2232,bacteria,97,56.6429,clinostat
2232,bacteria,98,55.2857,clinostat
2232,bacteria,99,53.3571,clinostat
2232,bacteria,100,49,clinostat
2232,bacteria,101,45.7143,clinostat
2232,bacteria,102,41.2857,clinostat
2232,bacteria,103,36.9286,clinostat
2232,bacteria,104,33.7857,clinostat
2232,bacteria,105,31.0714,clinostat
2232,bacteria,106,28.6429,clinostat
2232,bacteria,107,27,clinostat
1603,control,0,21.32,stationary
1603,control,1,21.48,stationary
1603,control,2,22.44,stationary
1603,control,3,23.2,stationary
1603,control,4,24.2,stationary
1603,control,5,25.16,stationary
1603,control,6,26.64,stationary
1603,control,7,29.2,stationary
1603,control,8,30.56,stationary
1603,control,9,31.12,stationary
1603,control,10,32.12,stationary
1603,control,11,33.12,stationary
1603,control,12,35.2,stationary
1603,control,13,38.24,stationary
1603,control,14,42.2,stationary
1603,control,15,46.04,stationary
1603,control,16,50.12,stationary
1603,control,17,53.52,stationary
1603,control,18,57,stationary
1603,control,19,60.8,stationary
1603,control,20,63.84,stationary
1603,control,21,65.76,stationary
1603,control,22,66.56,stationary
1603,control,23,66.48,stationary
1603,control,24,67,stationary
1603,control,25,68.64,stationary
1603,control,26,70.64,stationary
1603,control,27,70.24,stationary
1603,control,28,69.16,stationary
1603,control,29,71.32,stationary
1603,control,30,74.08,stationary
1603,control,31,75.56,stationary
1603,control,32,79.32,stationary
1603,control,33,85.16,stationary
1603,control,34,91.08,stationary
1603,control,35,95.52,stationary
1603,control,36,97.92,stationary
1603,control,37,99.92,stationary
1603,control,38,101.8,stationary
1603,control,39,101.8,stationary
1603,control,40,99.84,stationary
1603,control,41,98.36,stationary
1603,control,42,98.16,stationary
1603,control,43,97.48,stationary
1603,control,44,96.72,stationary
1603,control,45,96.36,stationary
1603,control,46,96.04,stationary
1603,control,47,96.12,stationary
1603,control,48,96.4,stationary
1603,control,49,97.32,stationary
1603,control,50,98.4,stationary
1603,control,51,98.64,stationary
1603,control,52,97.96,stationary
1603,control,53,98.12,stationary
1603,control,54,98.96,stationary
1603,control,55,99.28,stationary
1603,control,56,98.04,stationary
1603,control,57,95.96,stationary
1603,control,58,95.36,stationary
1603,control,59,95.24,stationary
1603,control,60,94.68,stationary
1603,control,61,93.24,stationary
1603,control,62,91.4,stationary
1603,control,63,89.44,stationary
1603,control,64,88.48,stationary
1603,control,65,88.4,stationary
1603,control,66,87.84,stationary
1603,control,67,85.48,stationary
1603,control,68,81.56,stationary
1603,control,69,77.72,stationary
1603,control,70,74.92,stationary
1603,control,71,73.4,stationary
1603,control,72,72.12,stationary
1603,control,73,71.68,stationary
1603,control,74,71.6,stationary
1603,control,75,71.52,stationary
1603,control,76,70.4,stationary
1603,control,77,69.12,stationary
1603,control,78,66.2,stationary
1603,control,79,61.88,stationary
1603,control,80,58.44,stationary
1603,control,81,56.44,stationary
1603,control,82,55.4,stationary
1603,control,83,54.48,stationary
1603,control,84,53.24,stationary
1603,control,85,52.2,stationary
1603,control,86,50.44,stationary
1603,control,87,46.92,stationary
1603,control,88,43.28,stationary
1603,control,89,40.32,stationary
1603,control,90,38.48,stationary
1603,control,91,36.76,stationary
1603,control,92,33.72,stationary
1603,control,93,30.04,stationary
1603,control,94,27.12,stationary
1603,control,95,25.12,stationary
1603,control,96,23.32,stationary
1603,control,97,20.96,stationary
1604,control,0,54.4151,stationary
1604,control,1,58.8491,stationary
1604,control,2,65.4906,stationary
1604,control,3,72.6226,stationary
1604,control,4,80.3396,stationary
1604,control,5,85.8868,stationary
1604,control,6,87.4906,stationary
1604,control,7,88.5849,stationary
1604,control,8,92.283,stationary
1604,control,9,96.9811,stationary
1604,control,10,100.2076,stationary
1604,control,11,103.7547,stationary
1604,control,12,108.8868,stationary
1604,control,13,114.0755,stationary
1604,control,14,117.1509,stationary
1604,control,15,117.9434,stationary
1604,control,16,117.4151,stationary
1604,control,17,116.8679,stationary
1604,control,18,116.3208,stationary
1604,control,19,116.0566,stationary
1604,control,20,116.0189,stationary
1604,control,21,116.2642,stationary
1604,control,22,115.6604,stationary
1604,control,23,114.6038,stationary
1604,control,24,113.9245,stationary
1604,control,25,114.0755,stationary
1604,control,26,114.6038,stationary
1604,control,27,114.3962,stationary
1604,control,28,114.1509,stationary
1604,control,29,114.1887,stationary
1604,control,30,114.434,stationary
1604,control,31,114.8868,stationary
1604,control,32,114.8302,stationary
1604,control,33,114.1132,stationary
1604,control,34,112.8679,stationary
1604,control,35,110.7358,stationary
1604,control,36,108.0566,stationary
1604,control,37,105.8302,stationary
1604,control,38,102.0189,stationary
1604,control,39,96.0377,stationary
1604,control,40,91.3774,stationary
1604,control,41,88.0377,stationary
1604,control,42,84.1887,stationary
1604,control,43,79.1698,stationary
1604,control,44,73.8113,stationary
1604,control,45,67.0943,stationary
1604,control,46,59.3774,stationary
1604,control,47,54.1698,stationary
1605,control,0,65.2069,stationary
1605,control,1,66.4828,stationary
1605,control,2,69,stationary
1605,control,3,72.0172,stationary
1605,control,4,74.9655,stationary
1605,control,5,80.5517,stationary
1605,control,6,86.1552,stationary
1605,control,7,90.2759,stationary
1605,control,8,93.0172,stationary
1605,control,9,96.3621,stationary
1605,control,10,98.8966,stationary
1605,control,11,102.5345,stationary
1605,control,12,106.1207,stationary
1605,control,13,105.8793,stationary
1605,control,14,103.6034,stationary
1605,control,15,103.4828,stationary
1605,control,16,104.8621,stationary
1605,control,17,107.931,stationary
1605,control,18,112.3276,stationary
1605,control,19,116.2759,stationary
1605,control,20,118.2759,stationary
1605,control,21,118.5345,stationary
1605,control,22,117.9828,stationary
1605,control,23,117.5172,stationary
1605,control,24,116.3793,stationary
1605,control,25,114.9655,stationary
1605,control,26,114.1379,stationary
1605,control,27,113.4483,stationary
1605,control,28,112.9828,stationary
1605,control,29,112.931,stationary
1605,control,30,113.6724,stationary
1605,control,31,114.8793,stationary
1605,control,32,114.3276,stationary
1605,control,33,113.5517,stationary
1605,control,34,112.0345,stationary
1605,control,35,109.3621,stationary
1605,control,36,107.4138,stationary
1605,control,37,106.6034,stationary
1605,control,38,102.4138,stationary
1605,control,39,96.2069,stationary
1605,control,40,91.8276,stationary
1605,control,41,87.7759,stationary
1605,control,42,83.7759,stationary
1605,control,43,81.2241,stationary
1605,control,44,80.3448,stationary
1605,control,45,77.7586,stationary
1605,control,46,76.3793,stationary
1605,control,47,76.6552,stationary
1605,control,48,74.069,stationary
1605,control,49,68.8103,stationary
1606,control,0,58.4512,stationary
1606,control,1,59.5,stationary
1606,control,2,60.4268,stationary
1606,control,3,62.0732,stationary
1606,control,4,66.6585,stationary
1606,control,5,72.3537,stationary
1606,control,6,78.1219,stationary
1606,control,7,83.8415,stationary
1606,control,8,86.7317,stationary
1606,control,9,89.7805,stationary
1606,control,10,93.9268,stationary
1606,control,11,97.5732,stationary
1606,control,12,100.5976,stationary
1606,control,13,103.3902,stationary
1606,control,14,104.2927,stationary
1606,control,15,103.6585,stationary
1606,control,16,103.3659,stationary
1606,control,17,103.8902,stationary
1606,control,18,104.2805,stationary
1606,control,19,104.5488,stationary
1606,control,20,105.1829,stationary
1606,control,21,106.1951,stationary
1606,control,22,107.2927,stationary
1606,control,23,108.061,stationary
1606,control,24,109.2073,stationary
1606,control,25,111.5366,stationary
1606,control,26,114.2683,stationary
1606,control,27,116.1098,stationary
1606,control,28,116.2805,stationary
1606,control,29,115.561,stationary
1606,control,30,113.0976,stationary
1606,control,31,110.5854,stationary
1606,control,32,109.6341,stationary
1606,control,33,108.8902,stationary
1606,control,34,108.9512,stationary
1606,control,35,109.6951,stationary
1606,control,36,109.0122,stationary
1606,control,37,107.6341,stationary
1606,control,38,106.5488,stationary
1606,control,39,105.9878,stationary
1606,control,40,105.3049,stationary
1606,control,41,103.4146,stationary
1606,control,42,99.7927,stationary
1606,control,43,94.1829,stationary
1606,control,44,88.3171,stationary
1606,control,45,84.2073,stationary
1606,control,46,81.7317,stationary
1606,control,47,79,stationary
1606,control,48,74.6463,stationary
1606,control,49,71.5366,stationary
1606,control,50,69.9146,stationary
1606,control,51,66.4146,stationary
1606,control,52,61.2439,stationary
1606,control,53,57.0244,stationary
1607,control,0,56.2742,stationary
1607,control,1,59.5323,stationary
1607,control,2,64.8064,stationary
1607,control,3,70.2903,stationary
1607,control,4,74.7903,stationary
1607,control,5,78.3064,stationary
1607,control,6,81.3064,stationary
1607,control,7,83.9677,stationary
1607,control,8,86.0323,stationary
1607,control,9,89.4839,stationary
1607,control,10,95,stationary
1607,control,11,99.6936,stationary
1607,control,12,101.9516,stationary
1607,control,13,102.9677,stationary
1607,control,14,102.4677,stationary
1607,control,15,102.4355,stationary
1607,control,16,103.1936,stationary
1607,control,17,105.0484,stationary
1607,control,18,107.6129,stationary
1607,control,19,109.129,stationary
1607,control,20,107.8226,stationary
1607,control,21,106.1129,stationary
1607,control,22,105.2903,stationary
1607,control,23,104.1613,stationary
1607,control,24,101.6452,stationary
1607,control,25,98.4355,stationary
1607,control,26,95.7581,stationary
1607,control,27,94.7097,stationary
1607,control,28,96.2258,stationary
1607,control,29,98.1129,stationary
1607,control,30,98.8871,stationary
1607,control,31,97.6613,stationary
1607,control,32,93.0484,stationary
1607,control,33,86.4516,stationary
1607,control,34,80.5806,stationary
1607,control,35,74.1129,stationary
1607,control,36,67.0806,stationary
1607,control,37,61.5968,stationary
1607,control,38,57.0161,stationary
1607,control,39,53.2258,stationary
1607,control,40,50.5484,stationary
1607,control,41,49.7419,stationary
1608,control,0,79.8936,stationary
1608,control,1,92.3404,stationary
1608,control,2,100.5106,stationary
1608,control,3,104.0851,stationary
1608,control,4,102.7872,stationary
1608,control,5,98,stationary
1608,control,6,95.2128,stationary
1608,control,7,97.2553,stationary
1608,control,8,102.2979,stationary
1608,control,9,106.234,stationary
1608,control,10,107.2766,stationary
1608,control,11,106.3404,stationary
1608,control,12,105.6383,stationary
1608,control,13,107.1064,stationary
1608,control,14,110.6809,stationary
1608,control,15,114.4255,stationary
1608,control,16,116.7447,stationary
1608,control,17,117.0638,stationary
1608,control,18,116.3617,stationary
1608,control,19,115.8936,stationary
1608,control,20,116.0638,stationary
1608,control,21,116.6383,stationary
1608,control,22,117.1277,stationary
1608,control,23,117.4681,stationary
1608,control,24,118,stationary
1608,control,25,118.2553,stationary
1608,control,26,117.6383,stationary
1608,control,27,116.1915,stationary
1608,control,28,114.2979,stationary
1608,control,29,112.4468,stationary
1608,control,30,110.2979,stationary
1608,control,31,108.617,stationary
1608,control,32,108.5319,stationary
1608,control,33,109.8085,stationary
1608,control,34,110.7447,stationary
1608,control,35,110.1064,stationary
1608,control,36,108.4468,stationary
1608,control,37,107.0213,stationary
1608,control,38,105.5957,stationary
1608,control,39,103.8085,stationary
1608,control,40,100.4468,stationary
1608,control,41,96.8511,stationary
1608,control,42,94.234,stationary
1608,control,43,91.9149,stationary
1608,control,44,88.9362,stationary
1608,control,45,85.4468,stationary
1608,control,46,81.5957,stationary
1608,control,47,76.6809,stationary
1608,control,48,71.3617,stationary
1608,control,49,67.4255,stationary
1609,control,0,39.7818,stationary
1609,control,1,41.4,stationary
1609,control,2,42.3636,stationary
1609,control,3,43.6909,stationary
1609,control,4,45.1273,stationary
1609,control,5,47.6,stationary
1609,control,6,51.0545,stationary
1609,control,7,54.4727,stationary
1609,control,8,56.1273,stationary
1609,control,9,57.4545,stationary
1609,control,10,61.0364,stationary
1609,control,11,66.2727,stationary
1609,control,12,71.3091,stationary
1609,control,13,74.7455,stationary
1609,control,14,79.2545,stationary
1609,control,15,84.4909,stationary
1609,control,16,89.2545,stationary
1609,control,17,92.5636,stationary
1609,control,18,94.2727,stationary
1609,control,19,95.1636,stationary
1609,control,20,96.2727,stationary
1609,control,21,98.5273,stationary
1609,control,22,100.3091,stationary
1609,control,23,101.0182,stationary
1609,control,24,100.7818,stationary
1609,control,25,100.8364,stationary
1609,control,26,101.6364,stationary
1609,control,27,102.8727,stationary
1609,control,28,103.8545,stationary
1609,control,29,104.6182,stationary
1609,control,30,105.2545,stationary
1609,control,31,106.4909,stationary
1609,control,32,107.9091,stationary
1609,control,33,108.2727,stationary
1609,control,34,107.6364,stationary
1609,control,35,105.7636,stationary
1609,control,36,102.6182,stationary
1609,control,37,99.9091,stationary
1609,control,38,98.9273,stationary
1609,control,39,98.5273,stationary
1609,control,40,98.4182,stationary
1609,control,41,97.9818,stationary
1609,control,42,97.2545,stationary
1609,control,43,97,stationary
1609,control,44,96.4727,stationary
1609,control,45,95.2909,stationary
1609,control,46,93.3636,stationary
1609,control,47,91.0182,stationary
1609,control,48,87.5273,stationary
1609,control,49,83.6545,stationary
1609,control,50,79.9818,stationary
1609,control,51,76.8364,stationary
1609,control,52,72.2727,stationary
1609,control,53,66.3091,stationary
1609,control,54,62.0909,stationary
1609,control,55,57.6364,stationary
1609,control,56,54.1455,stationary
1609,control,57,51.6,stationary
1609,control,58,48.5091,stationary
1609,control,59,46.8,stationary
1610,control,0,36.0556,stationary
1610,control,1,41.2963,stationary
1610,control,2,49.3704,stationary
1610,control,3,55.0741,stationary
1610,control,4,58.5926,stationary
1610,control,5,64.9074,stationary
1610,control,6,73.0741,stationary
1610,control,7,76.8333,stationary
1610,control,8,77.0556,stationary
1610,control,9,76.4259,stationary
1610,control,10,76.4259,stationary
1610,control,11,78.537,stationary
1610,control,12,82.6111,stationary
1610,control,13,88.8889,stationary
1610,control,14,95.1481,stationary
1610,control,15,98.7037,stationary
1610,control,16,99.7407,stationary
1610,control,17,102.2593,stationary
1610,control,18,103.6296,stationary
1610,control,19,103.2037,stationary
1610,control,20,101.2407,stationary
1610,control,21,99.2222,stationary
1610,control,22,97.9259,stationary
1610,control,23,98.5,stationary
1610,control,24,100.0741,stationary
1610,control,25,100.7963,stationary
1610,control,26,101.0185,stationary
1610,control,27,101.1852,stationary
1610,control,28,100.7037,stationary
1610,control,29,100.3519,stationary
1610,control,30,99.8148,stationary
1610,control,31,99.037,stationary
1610,control,32,99.2407,stationary
1610,control,33,99.4074,stationary
1610,control,34,98.9074,stationary
1610,control,35,97.4815,stationary
1610,control,36,95.5556,stationary
1610,control,37,93.9259,stationary
1610,control,38,90.8704,stationary
1610,control,39,86.8704,stationary
1610,control,40,83.5926,stationary
1610,control,41,80.5556,stationary
1610,control,42,78.2778,stationary
1610,control,43,76.5,stationary
1610,control,44,73.6852,stationary
1610,control,45,68.4444,stationary
1610,control,46,62.8148,stationary
1610,control,47,57.2407,stationary
1610,control,48,50.5741,stationary
1610,control,49,45.3889,stationary
1611,control,0,39.8846,stationary
1611,control,1,43.25,stationary
1611,control,2,48.75,stationary
1611,control,3,54.5385,stationary
1611,control,4,60.1154,stationary
1611,control,5,66.1346,stationary
1611,control,6,71.8269,stationary
1611,control,7,76.3846,stationary
1611,control,8,81.5,stationary
1611,control,9,87.4038,stationary
1611,control,10,91.4038,stationary
1611,control,11,93.1154,stationary
1611,control,12,95.9423,stationary
1611,control,13,99.25,stationary
1611,control,14,101.6346,stationary
1611,control,15,104.5577,stationary
1611,control,16,107,stationary
1611,control,17,107.6731,stationary
1611,control,18,107.9423,stationary
1611,control,19,107.4038,stationary
1611,control,20,107.6731,stationary
1611,control,21,107.5962,stationary
1611,control,22,106.4231,stationary
1611,control,23,105.7692,stationary
1611,control,24,105.3846,stationary
1611,control,25,104.8846,stationary
1611,control,26,102.6731,stationary
1611,control,27,98.9038,stationary
1611,control,28,96.3269,stationary
1611,control,29,91.5385,stationary
1611,control,30,84.4231,stationary
1611,control,31,77.0769,stationary
1611,control,32,70.3462,stationary
1611,control,33,63.8269,stationary
1611,control,34,57.9038,stationary
1611,control,35,52.5769,stationary
1611,control,36,47.0769,stationary
1611,control,37,43.0769,stationary
1611,control,38,40.2308,stationary
1611,control,39,37.9231,stationary
1613,control,0,45.5254,stationary
1613,control,1,49.1695,stationary
1613,control,2,53.7627,stationary
1613,control,3,59.7458,stationary
1613,control,4,64.9153,stationary
1613,control,5,67.983,stationary
1613,control,6,70.6271,stationary
1613,control,7,72.5932,stationary
1613,control,8,77.6949,stationary
1613,control,9,82.5085,stationary
1613,control,10,84.2881,stationary
1613,control,11,87.6441,stationary
1613,control,12,92.4915,stationary
1613,control,13,96.9153,stationary
1613,control,14,100.5424,stationary
1613,control,15,102.983,stationary
1613,control,16,104.8814,stationary
1613,control,17,105.8136,stationary
1613,control,18,105.678,stationary
1613,control,19,105.9492,stationary
1613,control,20,106.0339,stationary
1613,control,21,105.8983,stationary
1613,control,22,105.8475,stationary
1613,control,23,105.661,stationary
1613,control,24,105.5085,stationary
1613,control,25,105.4068,stationary
1613,control,26,105.5763,stationary
1613,control,27,105.5593,stationary
1613,control,28,106.5085,stationary
1613,control,29,107.4068,stationary
1613,control,30,107.678,stationary
1613,control,31,107.1864,stationary
1613,control,32,105.4915,stationary
1613,control,33,103.7627,stationary
1613,control,34,102.2203,stationary
1613,control,35,100.4746,stationary
1613,control,36,98.6949,stationary
1613,control,37,96.7966,stationary
1613,control,38,94.1864,stationary
1613,control,39,91.5424,stationary
1613,control,40,89.4746,stationary
