ID,Treatment,distance,intensity
1699,clinostat,63,77.56
1699,clinostat,64,78.92
1699,clinostat,65,79.76
1699,clinostat,66,80.4
1699,clinostat,67,80.96
1699,clinostat,68,81.88
1699,clinostat,69,82.52
1699,clinostat,70,82.52
1699,clinostat,71,82.12
1699,clinostat,72,81.68
1699,clinostat,73,81.56
1699,clinostat,74,81.68
1699,clinostat,75,81.64
1699,clinostat,76,81.44
1699,clinostat,77,80.68
1699,clinostat,78,79.32
1699,clinostat,79,78.68
1699,clinostat,80,78.16
1699,clinostat,81,77.6
1699,clinostat,82,76.2
1699,clinostat,83,74.6
1699,clinostat,84,73.48
1699,clinostat,85,73.6
1699,clinostat,86,74.16
1699,clinostat,87,74.24
1699,clinostat,88,73
1699,clinostat,89,71.44
1699,clinostat,90,69.76
1699,clinostat,91,68.68
1699,clinostat,92,67.04
1699,clinostat,93,64.64
1699,clinostat,94,61.92
1699,clinostat,95,59.92
1699,clinostat,96,58.32
1699,clinostat,97,57.56
1699,clinostat,98,56.68
1699,clinostat,99,55.04
1699,clinostat,100,53.44
1699,clinostat,101,52.56
1699,clinostat,102,51.56
1699,clinostat,103,49.8
1699,clinostat,104,48.36
1699,clinostat,105,47.32
1699,clinostat,106,46.92
1699,clinostat,107,46.36
1699,clinostat,108,45.8
1699,clinostat,109,45.08
1699,clinostat,110,44.32
1699,clinostat,111,43.6
1699,clinostat,112,42.8
1699,clinostat,113,42.48
1699,clinostat,114,42.24
1699,clinostat,115,42.2
1699,clinostat,116,41.12
1699,clinostat,117,39.32
1699,clinostat,118,38.48
1699,clinostat,119,37.64
1699,clinostat,120,36.64
1699,clinostat,121,36.12
1699,clinostat,122,35.92
1699,clinostat,123,34.96
1699,clinostat,124,33.6
1699,clinostat,125,32.32
1699,clinostat,126,31.44
1699,clinostat,127,31.04
1699,clinostat,128,30.88
1699,clinostat,129,30.32
1699,clinostat,130,29.8
1699,clinostat,131,29.44
1699,clinostat,132,28.88
1699,clinostat,133,28.8
1699,clinostat,134,27.76
1699,clinostat,135,26.88
1699,clinostat,136,26.44
1699,clinostat,137,26.08
1700,clinostat,0,27.5172
1700,clinostat,1,27.8276
1700,clinostat,2,28.2414
1700,clinostat,3,28.8621
1700,clinostat,4,29.3793
1700,clinostat,5,29.8621
1700,clinostat,6,30.6207
1700,clinostat,7,31.4138
1700,clinostat,8,31.8966
1700,clinostat,9,32.4138
1700,clinostat,10,32.9655
1700,clinostat,11,33.6552
1700,clinostat,12,33.9655
1700,clinostat,13,33.9655
1700,clinostat,14,34.1034
1700,clinostat,15,34.8276
1700,clinostat,16,35.6897
1700,clinostat,17,36.4828
1700,clinostat,18,37.0345
1700,clinostat,19,37.4483
1700,clinostat,20,38.0345
1700,clinostat,21,38.3793
1700,clinostat,22,38.7586
1700,clinostat,23,39.2759
1700,clinostat,24,40.0345
1700,clinostat,25,40.7931
1700,clinostat,26,41.5517
1700,clinostat,27,42.3793
1700,clinostat,28,43.2414
1700,clinostat,29,44.4138
1700,clinostat,30,45.1034
1700,clinostat,31,45.6897
1700,clinostat,32,46.4138
1700,clinostat,33,47.3103
1700,clinostat,34,48.4483
1700,clinostat,35,49.6552
1700,clinostat,36,51.069
1700,clinostat,37,53.3448
1700,clinostat,38,55.6207
1700,clinostat,39,57.2414
1700,clinostat,40,58.5172
1700,clinostat,41,59.2414
1700,clinostat,42,59.4138
1700,clinostat,43,59.8276
1700,clinostat,44,60.1034
1700,clinostat,45,60.4483
1700,clinostat,46,61.5172
1700,clinostat,47,63.1379
1700,clinostat,48,65.2759
1700,clinostat,49,66.6552
1700,clinostat,50,67.3448
1700,clinostat,51,68.4138
1700,clinostat,52,69.0345
1700,clinostat,53,69.1724
1700,clinostat,54,70.069
1700,clinostat,55,71.8966
1700,clinostat,56,73.9655
1700,clinostat,57,75.2414
1700,clinostat,58,75.6552
1700,clinostat,59,76.6552
1700,clinostat,60,77.7586
1700,clinostat,61,78.4828
1700,clinostat,62,79.3448
1700,clinostat,63,79.7241
1700,clinostat,64,79.7931
1700,clinostat,65,79.3793
1700,clinostat,66,79.2069
1700,clinostat,67,79.6897
1700,clinostat,68,79.931
1700,clinostat,69,79.6207
1700,clinostat,70,79.069
1700,clinostat,71,78.5862
1700,clinostat,72,78.3103
1700,clinostat,73,77.5517
1700,clinostat,74,76.8276
1700,clinostat,75,75.931
1700,clinostat,76,74.7241
1700,clinostat,77,73.4828
1700,clinostat,78,72.3103
1700,clinostat,79,72
1700,clinostat,80,71.1724
1700,clinostat,81,68.8966
1700,clinostat,82,66.5517
1700,clinostat,83,64.6552
1700,clinostat,84,63.1379
1700,clinostat,85,61.9655
1700,clinostat,86,61.5172
1700,clinostat,87,61.1379
1700,clinostat,88,60.7586
1700,clinostat,89,60.7931
1700,clinostat,90,60.5172
1700,clinostat,91,60.2759
1700,clinostat,92,60.2414
1700,clinostat,93,60.5172
1700,clinostat,94,60
1700,clinostat,95,59.3793
1700,clinostat,96,58.4138
1700,clinostat,97,57.2069
1700,clinostat,98,56.7931
1700,clinostat,99,56.931
1700,clinostat,100,56.5517
1700,clinostat,101,54.8621
1700,clinostat,102,52.4483
1700,clinostat,103,49.9655
1700,clinostat,104,47.931
1700,clinostat,105,46.9655
1700,clinostat,106,45.8621
1700,clinostat,107,44.5862
1700,clinostat,108,42.8621
1700,clinostat,109,41.2069
1700,clinostat,110,39.931
1700,clinostat,111,39.4483
1700,clinostat,112,39
1700,clinostat,113,38.3793
1700,clinostat,114,37.8621
1700,clinostat,115,37.1724
1700,clinostat,116,36.8276
1700,clinostat,117,36.6897
1700,clinostat,118,37.0345
1700,clinostat,119,37.2069
1700,clinostat,120,36.931
1700,clinostat,121,35.931
1700,clinostat,122,35.2759
1700,clinostat,123,34.4828
1700,clinostat,124,33.7241
1700,clinostat,125,32.6897
1700,clinostat,126,31.7241
1700,clinostat,127,31.6552
1700,clinostat,128,31.4138
1700,clinostat,129,30.8621
1700,clinostat,130,31.069
1700,clinostat,131,31.1379
1700,clinostat,132,30.6897
1700,clinostat,133,29.7586
1700,clinostat,134,28.8621
1700,clinostat,135,28.6897
1700,clinostat,136,28.2069
1700,clinostat,137,27.3448
1703,clinostat,0,33.3235
1703,clinostat,1,33.7353
1703,clinostat,2,34.0294
1703,clinostat,3,34.2941
1703,clinostat,4,34.3824
1703,clinostat,5,34.9412
1703,clinostat,6,35.1176
1703,clinostat,7,35.5294
1703,clinostat,8,35.8824
1703,clinostat,9,35.7941
1703,clinostat,10,35.9118
1703,clinostat,11,36.8235
1703,clinostat,12,37.7059
1703,clinostat,13,38.3235
1703,clinostat,14,38.2059
1703,clinostat,15,37.7059
1703,clinostat,16,37.7059
1703,clinostat,17,37.8235
1703,clinostat,18,38.2059
1703,clinostat,19,38.5588
1703,clinostat,20,39.1471
1703,clinostat,21,39.5294
1703,clinostat,22,39.8529
1703,clinostat,23,39.7059
1703,clinostat,24,39.2059
1703,clinostat,25,39.7059
1703,clinostat,26,40.3824
1703,clinostat,27,41.1765
1703,clinostat,28,41.7941
1703,clinostat,29,42.3824
1703,clinostat,30,42.5294
1703,clinostat,31,42.5882
1703,clinostat,32,42.8529
1703,clinostat,33,42.9706
1703,clinostat,34,43.5588
1703,clinostat,35,44.3235
1703,clinostat,36,45.1471
1703,clinostat,37,45.4118
1703,clinostat,38,46.0588
1703,clinostat,39,46.9706
1703,clinostat,40,47.7353
1703,clinostat,41,47.8529
1703,clinostat,42,47.7647
1703,clinostat,43,48.1765
1703,clinostat,44,49.4706
1703,clinostat,45,50.3529
1703,clinostat,46,50.7941
1703,clinostat,47,51.0294
1703,clinostat,48,51.5882
1703,clinostat,49,53.0882
1703,clinostat,50,55.2941
1703,clinostat,51,57.1471
1703,clinostat,52,58.0588
1703,clinostat,53,58.7647
1703,clinostat,54,59.6471
1703,clinostat,55,60.9412
1703,clinostat,56,62.6176
1703,clinostat,57,64.1176
1703,clinostat,58,64.9412
1703,clinostat,59,65.4412
1703,clinostat,60,66.4706
1703,clinostat,61,68.0294
1703,clinostat,62,69.7941
1703,clinostat,63,71.5294
1703,clinostat,64,72.6176
1703,clinostat,65,73.2941
1703,clinostat,66,73.8824
1703,clinostat,67,74.2059
1703,clinostat,68,74.2353
1703,clinostat,69,73.5588
1703,clinostat,70,72.9706
1703,clinostat,71,72.4412
1703,clinostat,72,72.2353
1703,clinostat,73,72.5
1703,clinostat,74,72.7941
1703,clinostat,75,72.8529
1703,clinostat,76,72.8529
1703,clinostat,77,72.7647
1703,clinostat,78,73.1765
1703,clinostat,79,73.2941
1703,clinostat,80,72.8529
1703,clinostat,81,72.2647
1703,clinostat,82,71.6176
1703,clinostat,83,71.1176
1703,clinostat,84,70.6765
1703,clinostat,85,69.3529
1703,clinostat,86,67.2059
1703,clinostat,87,63.8529
1703,clinostat,88,60.6765
1703,clinostat,89,58.3235
1703,clinostat,90,57.2059
1703,clinostat,91,56.9412
1703,clinostat,92,56.3529
1703,clinostat,93,54.8235
1703,clinostat,94,53.0588
1703,clinostat,95,51.2647
1703,clinostat,96,50.0588
1703,clinostat,97,48.7647
1703,clinostat,98,47.3529
1703,clinostat,99,46
1703,clinostat,100,45.0294
1703,clinostat,101,44.4706
1703,clinostat,102,43.3824
1703,clinostat,103,42.4706
1703,clinostat,104,41.5294
1703,clinostat,105,41.1176
1703,clinostat,106,41.4118
1703,clinostat,107,41.5
1703,clinostat,108,41.1471
1703,clinostat,109,40.6176
1703,clinostat,110,40.0588
1703,clinostat,111,39.4706
1703,clinostat,112,38.8529
1703,clinostat,113,38.1471
1703,clinostat,114,37.7647
1703,clinostat,115,37.5
1703,clinostat,116,37.8529
1703,clinostat,117,37.8529
1703,clinostat,118,37.2941
1703,clinostat,119,37.1765
1703,clinostat,120,36.9706
1703,clinostat,121,36.7941
1703,clinostat,122,36.5
1703,clinostat,123,35.6765
1703,clinostat,124,34.8235
1703,clinostat,125,34.1176
1703,clinostat,126,34
1703,clinostat,127,33.7647
1703,clinostat,128,33.2059
1703,clinostat,129,32.9412
1703,clinostat,130,32.6765
1703,clinostat,131,32.2647
1703,clinostat,132,32
1703,clinostat,133,31.6765
1703,clinostat,134,31.4118
1703,clinostat,135,31.3824
1704,clinostat,0,18.7407
1704,clinostat,1,19.4074
1704,clinostat,2,19.7037
1704,clinostat,3,19.8148
1704,clinostat,4,20.0741
1704,clinostat,5,20.5185
1704,clinostat,6,21.2222
1704,clinostat,7,21.6296
1704,clinostat,8,21.9259
1704,clinostat,9,22.4815
1704,clinostat,10,22.8519
1704,clinostat,11,23.2222
1704,clinostat,12,23.9259
1704,clinostat,13,24.5185
1704,clinostat,14,24.963
1704,clinostat,15,25.5926
1704,clinostat,16,26.8889
1704,clinostat,17,27.8148
1704,clinostat,18,28.6296
1704,clinostat,19,29.2963
1704,clinostat,20,30.2222
1704,clinostat,21,30.6296
1704,clinostat,22,30.5556
1704,clinostat,23,30.9259
1704,clinostat,24,31.4074
1704,clinostat,25,31.9259
1704,clinostat,26,32.6296
1704,clinostat,27,33.0741
1704,clinostat,28,33.4074
1704,clinostat,29,33.8519
1704,clinostat,30,34.4444
1704,clinostat,31,35.4815
1704,clinostat,32,36.7037
1704,clinostat,33,37.5556
1704,clinostat,34,38.1111
1704,clinostat,35,38.7037
1704,clinostat,36,39
1704,clinostat,37,39.1481
1704,clinostat,38,39.4444
1704,clinostat,39,39.7778
1704,clinostat,40,40.1111
1704,clinostat,41,40.2593
1704,clinostat,42,40.4074
1704,clinostat,43,41.2222
1704,clinostat,44,42.4815
1704,clinostat,45,43.2222
1704,clinostat,46,43.9259
1704,clinostat,47,44.7037
1704,clinostat,48,45.1852
1704,clinostat,49,45.2593
1704,clinostat,50,45.2963
1704,clinostat,51,46
1704,clinostat,52,47.1111
1704,clinostat,53,47.4444
1704,clinostat,54,47.7778
1704,clinostat,55,48
1704,clinostat,56,48.2593
1704,clinostat,57,48.5926
1704,clinostat,58,49.7407
1704,clinostat,59,50.963
1704,clinostat,60,51.7037
1704,clinostat,61,52.5185
1704,clinostat,62,53.3704
1704,clinostat,63,54.4444
1704,clinostat,64,55.4815
1704,clinostat,65,56.7778
1704,clinostat,66,58.4444
1704,clinostat,67,59.5185
1704,clinostat,68,60.1111
1704,clinostat,69,60.8148
1704,clinostat,70,60.963
1704,clinostat,71,61.5556
1704,clinostat,72,62.1111
1704,clinostat,73,62.3333
1704,clinostat,74,62.2963
1704,clinostat,75,62.3704
1704,clinostat,76,62.4815
1704,clinostat,77,62.5556
1704,clinostat,78,62.4074
1704,clinostat,79,62.3333
1704,clinostat,80,62.5185
1704,clinostat,81,62.7037
1704,clinostat,82,62.2963
1704,clinostat,83,61.8148
1704,clinostat,84,61.1852
1704,clinostat,85,61
1704,clinostat,86,60.8519
1704,clinostat,87,60.5556
1704,clinostat,88,60.1111
1704,clinostat,89,59.6667
1704,clinostat,90,59.037
1704,clinostat,91,58
1704,clinostat,92,56.9259
1704,clinostat,93,56.4444
1704,clinostat,94,56.3704
1704,clinostat,95,55.7037
1704,clinostat,96,54.3704
1704,clinostat,97,53.037
1704,clinostat,98,52.2593
1704,clinostat,99,51.5926
1704,clinostat,100,50.4815
1704,clinostat,101,49.963
1704,clinostat,102,49.9259
1704,clinostat,103,49.4444
1704,clinostat,104,48.8148
1704,clinostat,105,48.2222
1704,clinostat,106,47.9259
1704,clinostat,107,47.5926
1704,clinostat,108,46.6667
1704,clinostat,109,45.7407
1704,clinostat,110,44.7407
1704,clinostat,111,43.8889
1704,clinostat,112,42.7407
1704,clinostat,113,41.5556
1704,clinostat,114,40.8519
1704,clinostat,115,40.3704
1704,clinostat,116,39.5556
1704,clinostat,117,38.5926
1704,clinostat,118,38.2222
1704,clinostat,119,38.1111
1704,clinostat,120,37.9259
1704,clinostat,121,37.4444
1704,clinostat,122,36.5185
1704,clinostat,123,35.5926
1704,clinostat,124,34.4815
1704,clinostat,125,33.037
1704,clinostat,126,31.7407
1704,clinostat,127,30.5556
1704,clinostat,128,29.7037
1704,clinostat,129,29.2593
1704,clinostat,130,28.4444
1704,clinostat,131,27.4815
1704,clinostat,132,26.8148
1704,clinostat,133,26.3704
1704,clinostat,134,26.037
1704,clinostat,135,24.8148
1704,clinostat,136,23.3704
1704,clinostat,137,22.6667
1704,clinostat,138,22.7407
1704,clinostat,139,22.7037
1704,clinostat,140,22.1111
1704,clinostat,141,21.3704
1704,clinostat,142,20.5926
1704,clinostat,143,20.1481
1705,clinostat,0,13.4667
1705,clinostat,1,13.9333
1705,clinostat,2,14.2333
1705,clinostat,3,14.5
1705,clinostat,4,14.4
1705,clinostat,5,14.5333
1705,clinostat,6,15.0333
1705,clinostat,7,15.3333
1705,clinostat,8,15.4667
1705,clinostat,9,15.5333
1705,clinostat,10,16
1705,clinostat,11,16.7333
1705,clinostat,12,17.3667
1705,clinostat,13,17.7667
1705,clinostat,14,17.8333
1705,clinostat,15,18.4667
1705,clinostat,16,19.1
1705,clinostat,17,19.3
1705,clinostat,18,19.4667
1705,clinostat,19,19.6667
1705,clinostat,20,20.3667
1705,clinostat,21,20.7
1705,clinostat,22,21.0333
1705,clinostat,23,21.0667
1705,clinostat,24,22
1705,clinostat,25,23.3
1705,clinostat,26,24.3667
1705,clinostat,27,24.6667
1705,clinostat,28,25.1333
1705,clinostat,29,25.6333
1705,clinostat,30,26.1
1705,clinostat,31,26.6
1705,clinostat,32,27.1333
1705,clinostat,33,27.9667
1705,clinostat,34,28.7333
1705,clinostat,35,29.3333
1705,clinostat,36,29.3
1705,clinostat,37,29.5
1705,clinostat,38,30.9
1705,clinostat,39,32.4667
1705,clinostat,40,33.5333
1705,clinostat,41,34
1705,clinostat,42,34.8667
1705,clinostat,43,36.1
1705,clinostat,44,37.8
1705,clinostat,45,38.7333
1705,clinostat,46,39.3333
1705,clinostat,47,39.6667
1705,clinostat,48,40.4
1705,clinostat,49,41.5333
1705,clinostat,50,42.5667
1705,clinostat,51,43.6
1705,clinostat,52,44.9667
1705,clinostat,53,46.2667
1705,clinostat,54,48
1705,clinostat,55,49.6
1705,clinostat,56,51.0333
1705,clinostat,57,51.7333
1705,clinostat,58,52.1333
1705,clinostat,59,52.7667
1705,clinostat,60,54.1
1705,clinostat,61,55.4333
1705,clinostat,62,55.8667
1705,clinostat,63,56.1333
1705,clinostat,64,56.1667
1705,clinostat,65,57.1333
1705,clinostat,66,57.9667
1705,clinostat,67,58.7667
1705,clinostat,68,59.2
1705,clinostat,69,59.8667
1705,clinostat,70,60.6
1705,clinostat,71,61.5667
1705,clinostat,72,62
1705,clinostat,73,61.9333
1705,clinostat,74,61.8333
1705,clinostat,75,62.4
1705,clinostat,76,63.4333
1705,clinostat,77,64.1
1705,clinostat,78,64.7667
1705,clinostat,79,65.3333
1705,clinostat,80,65.9333
1705,clinostat,81,66.2333
1705,clinostat,82,66.2333
1705,clinostat,83,65.9667
1705,clinostat,84,65.9
1705,clinostat,85,65.9333
1705,clinostat,86,65.5
1705,clinostat,87,64.6
1705,clinostat,88,63.9
1705,clinostat,89,63.0667
1705,clinostat,90,62.5667
1705,clinostat,91,62
1705,clinostat,92,61.3333
1705,clinostat,93,60.4
1705,clinostat,94,59.5667
1705,clinostat,95,59.4333
1705,clinostat,96,59.5667
1705,clinostat,97,59.0333
1705,clinostat,98,57.7667
1705,clinostat,99,56.2333
1705,clinostat,100,54.9333
1705,clinostat,101,53.8
1705,clinostat,102,53.4
1705,clinostat,103,53
1705,clinostat,104,52.0333
1705,clinostat,105,50.9667
1705,clinostat,106,50.5667
1705,clinostat,107,50.0667
1705,clinostat,108,48.4667
1705,clinostat,109,47.1667
1705,clinostat,110,46.4333
1705,clinostat,111,45.6667
1705,clinostat,112,44.9667
1705,clinostat,113,43.8667
1705,clinostat,114,43.2667
1705,clinostat,115,42.4
1705,clinostat,116,41.7667
1705,clinostat,117,41
1705,clinostat,118,40.3
1705,clinostat,119,39.5333
1705,clinostat,120,38.8333
1705,clinostat,121,37.9333
1705,clinostat,122,37.2667
1705,clinostat,123,36.5667
1705,clinostat,124,36
1705,clinostat,125,35.8
1705,clinostat,126,35.1333
1705,clinostat,127,34.4667
1705,clinostat,128,33.7667
1705,clinostat,129,32.9667
1705,clinostat,130,31.8333
1705,clinostat,131,31.2
1705,clinostat,132,30.7333
1705,clinostat,133,30.1667
1705,clinostat,134,29.7333
1705,clinostat,135,28.9333
1705,clinostat,136,28.4667
1705,clinostat,137,28.4333
1705,clinostat,138,28.4333
1705,clinostat,139,27.8333
1705,clinostat,140,27.1667
1705,clinostat,141,26.4333
1705,clinostat,142,25.9
1705,clinostat,143,25.8333
1705,clinostat,144,25.6333
1705,clinostat,145,25.6
1705,clinostat,146,25.1667
1705,clinostat,147,24.5667
1705,clinostat,148,23.5
1705,clinostat,149,22.4333
1705,clinostat,150,21.6667
1705,clinostat,151,20.8333
1705,clinostat,152,20.0333
1705,clinostat,153,19.2667
1705,clinostat,154,18.9667
1705,clinostat,155,19.2667
1705,clinostat,156,19.4333
1705,clinostat,157,19.4
1705,clinostat,158,18.3333
1705,clinostat,159,17.1
1705,clinostat,160,16
1705,clinostat,161,15.6
1705,clinostat,162,15.4333
1705,clinostat,163,15.3333
1705,clinostat,164,15.0333
1705,clinostat,165,14.7667
1705,clinostat,166,14.4333
1705,clinostat,167,13.8333
1706,clinostat,0,27.7667
1706,clinostat,1,28.7333
1706,clinostat,2,29.5333
1706,clinostat,3,29.7333
1706,clinostat,4,30.0333
1706,clinostat,5,30.4333
1706,clinostat,6,31.2333
1706,clinostat,7,32.6
1706,clinostat,8,34
1706,clinostat,9,34.7333
1706,clinostat,10,35.2
1706,clinostat,11,35.7
1706,clinostat,12,36.3
1706,clinostat,13,37.0333
1706,clinostat,14,37.7
1706,clinostat,15,38.2
1706,clinostat,16,38.5
1706,clinostat,17,39.2333
1706,clinostat,18,39.9
1706,clinostat,19,41
1706,clinostat,20,42.0667
1706,clinostat,21,42.8333
1706,clinostat,22,43.7333
1706,clinostat,23,44.2333
1706,clinostat,24,45.1667
1706,clinostat,25,45.6
1706,clinostat,26,45.3667
1706,clinostat,27,45.6667
1706,clinostat,28,46.7667
1706,clinostat,29,47.7
1706,clinostat,30,48.5333
1706,clinostat,31,49.1667
1706,clinostat,32,49.7333
1706,clinostat,33,50.4
1706,clinostat,34,50.9333
1706,clinostat,35,51.3333
1706,clinostat,36,52.1
1706,clinostat,37,53.2
1706,clinostat,38,53.6667
1706,clinostat,39,53.9
1706,clinostat,40,54.1333
1706,clinostat,41,54.5
1706,clinostat,42,55.4333
1706,clinostat,43,56.3
1706,clinostat,44,57.3667
1706,clinostat,45,58.4333
1706,clinostat,46,59.7
1706,clinostat,47,61.9
1706,clinostat,48,64.0333
1706,clinostat,49,65
1706,clinostat,50,66.0333
1706,clinostat,51,67.3333
1706,clinostat,52,67.9
1706,clinostat,53,69.2667
1706,clinostat,54,70.5667
1706,clinostat,55,71.1
1706,clinostat,56,71.4667
1706,clinostat,57,73.3333
1706,clinostat,58,76.0667
1706,clinostat,59,78.7
1706,clinostat,60,80.7
1706,clinostat,61,82.6
1706,clinostat,62,83.5667
1706,clinostat,63,84.1667
1706,clinostat,64,84.3333
1706,clinostat,65,84.1667
1706,clinostat,66,84.5
1706,clinostat,67,85.3333
1706,clinostat,68,85.4667
1706,clinostat,69,84.9333
1706,clinostat,70,84.4667
1706,clinostat,71,84.3
1706,clinostat,72,84.1
1706,clinostat,73,83.5667
1706,clinostat,74,81.9667
1706,clinostat,75,79.5333
1706,clinostat,76,77.4667
1706,clinostat,77,75.6333
1706,clinostat,78,73.7667
1706,clinostat,79,72.2
1706,clinostat,80,70.4333
1706,clinostat,81,68.8667
1706,clinostat,82,67.8
1706,clinostat,83,66.9
1706,clinostat,84,66.1333
1706,clinostat,85,64.4333
1706,clinostat,86,63.1667
1706,clinostat,87,61.4333
1706,clinostat,88,59.6667
1706,clinostat,89,57.7667
1706,clinostat,90,57.2667
1706,clinostat,91,57.1
1706,clinostat,92,55.4333
1706,clinostat,93,53.3
1706,clinostat,94,52.2
1706,clinostat,95,51.6
1706,clinostat,96,50.5667
1706,clinostat,97,49.4667
1706,clinostat,98,48.3333
1706,clinostat,99,47.1667
1706,clinostat,100,46.4667
1706,clinostat,101,45.5667
1706,clinostat,102,44.3
1706,clinostat,103,43.5
1706,clinostat,104,42.7667
1706,clinostat,105,42.2
1706,clinostat,106,41.8
1706,clinostat,107,41.5333
1706,clinostat,108,41.1667
1706,clinostat,109,40.3667
1706,clinostat,110,39.8
1706,clinostat,111,39.4
1706,clinostat,112,39.1667
1706,clinostat,113,38.6333
1706,clinostat,114,38.0667
1706,clinostat,115,36.7333
1706,clinostat,116,35.6333
1706,clinostat,117,35.6333
1706,clinostat,118,35.9667
1706,clinostat,119,35.9333
1706,clinostat,120,35.2667
1706,clinostat,121,34.0667
1706,clinostat,122,33.0333
1706,clinostat,123,32.6333
1706,clinostat,124,32.7667
1706,clinostat,125,32.6667
1706,clinostat,126,31.8667
1706,clinostat,127,31.1667
1706,clinostat,128,29.8667
1706,clinostat,129,29.1667
1707,clinostat,0,32.6471
1707,clinostat,1,32.9706
1707,clinostat,2,33.2941
1707,clinostat,3,33.7059
1707,clinostat,4,34.3824
1707,clinostat,5,35.2059
1707,clinostat,6,35.7059
1707,clinostat,7,35.8824
1707,clinostat,8,36.0588
1707,clinostat,9,36.2647
1707,clinostat,10,36.7059
1707,clinostat,11,37.1471
1707,clinostat,12,37.5
1707,clinostat,13,37.4706
1707,clinostat,14,37.3529
1707,clinostat,15,37.4706
1707,clinostat,16,37.2353
1707,clinostat,17,37.2647
1707,clinostat,18,38.0588
1707,clinostat,19,38.8529
1707,clinostat,20,39.1765
1707,clinostat,21,39.6765
1707,clinostat,22,40.2353
1707,clinostat,23,41.4412
1707,clinostat,24,42.7353
1707,clinostat,25,44.4706
1707,clinostat,26,46.0294
1707,clinostat,27,47.5882
1707,clinostat,28,50.0294
1707,clinostat,29,52.5
1707,clinostat,30,53.8824
1707,clinostat,31,54.4118
1707,clinostat,32,54.6176
1707,clinostat,33,55.6765
1707,clinostat,34,56.2647
1707,clinostat,35,56.4118
1707,clinostat,36,56.7941
1707,clinostat,37,57.0588
1707,clinostat,38,57.1765
1707,clinostat,39,57.9118
1707,clinostat,40,58.4706
1707,clinostat,41,59.2647
1707,clinostat,42,60.2059
1707,clinostat,43,61.4412
1707,clinostat,44,63
1707,clinostat,45,64.6471
1707,clinostat,46,65.3235
1707,clinostat,47,66.4706
1707,clinostat,48,67.8529
1707,clinostat,49,68.7059
1707,clinostat,50,69.4412
1707,clinostat,51,70.5
1707,clinostat,52,71.5588
1707,clinostat,53,72.9706
1707,clinostat,54,75.0294
1707,clinostat,55,76
1707,clinostat,56,76.7353
1707,clinostat,57,78.5882
1707,clinostat,58,80.5
1707,clinostat,59,82.1471
1707,clinostat,60,83.5588
1707,clinostat,61,84.8235
1707,clinostat,62,85.7353
1707,clinostat,63,86.7941
1707,clinostat,64,88.5294
1707,clinostat,65,91
1707,clinostat,66,93.3235
1707,clinostat,67,95.8824
1707,clinostat,68,98.2647
1707,clinostat,69,99.6176
1707,clinostat,70,101.2353
1707,clinostat,71,102.5294
1707,clinostat,72,103.2647
1707,clinostat,73,103.7941
1707,clinostat,74,104.2353
1707,clinostat,75,104.8235
1707,clinostat,76,105.4412
1707,clinostat,77,106.3824
1707,clinostat,78,107.6765
1707,clinostat,79,108.7941
1707,clinostat,80,109.7647
1707,clinostat,81,109.8235
1707,clinostat,82,109.6471
1707,clinostat,83,109.3824
1707,clinostat,84,109
1707,clinostat,85,108.4706
1707,clinostat,86,108.2647
1707,clinostat,87,107.8529
1707,clinostat,88,107.1471
1707,clinostat,89,106.5588
1707,clinostat,90,106.1471
1707,clinostat,91,105.7647
1707,clinostat,92,105.3529
1707,clinostat,93,105.4412
1707,clinostat,94,106
1707,clinostat,95,106.4706
1707,clinostat,96,105.8824
1707,clinostat,97,104.5
1707,clinostat,98,103.1765
1707,clinostat,99,101.4412
1707,clinostat,100,99.6765
1707,clinostat,101,97.5294
1707,clinostat,102,95
1707,clinostat,103,92.5294
1707,clinostat,104,90.7647
1707,clinostat,105,89.2941
1707,clinostat,106,88.2647
1707,clinostat,107,87.9412
1707,clinostat,108,87.6471
1707,clinostat,109,87.3529
1707,clinostat,110,87.2353
1707,clinostat,111,87.0294
1707,clinostat,112,86.1471
1707,clinostat,113,84.7647
1707,clinostat,114,83.3824
1707,clinostat,115,81.6176
1707,clinostat,116,79.2941
1707,clinostat,117,76.9412
1707,clinostat,118,74.7353
1707,clinostat,119,72.7059
1707,clinostat,120,71.0588
1707,clinostat,121,68.6176
1707,clinostat,122,66.1765
1707,clinostat,123,63.9118
1707,clinostat,124,61.9118
1707,clinostat,125,59.6765
1707,clinostat,126,58.4412
1707,clinostat,127,57.2059
1707,clinostat,128,55.5
1707,clinostat,129,54
1707,clinostat,130,52.5882
1707,clinostat,131,51.4412
1707,clinostat,132,50.3824
1707,clinostat,133,49.5
1707,clinostat,134,48.2059
1707,clinostat,135,46.9412
1707,clinostat,136,45.9118
1707,clinostat,137,45.1765
1707,clinostat,138,44.8824
1707,clinostat,139,44.4706
1707,clinostat,140,43.8824
1707,clinostat,141,43.6765
1707,clinostat,142,43.2059
1707,clinostat,143,42.3824
1707,clinostat,144,41.7353
1707,clinostat,145,40.8824
1707,clinostat,146,40
1707,clinostat,147,39.2941
1707,clinostat,148,39.0294
1707,clinostat,149,38.7647
1707,clinostat,150,38.4412
1707,clinostat,151,37.6471
1707,clinostat,152,37.0882
1707,clinostat,153,37.0588
1707,clinostat,154,36.6471
1707,clinostat,155,36.5588
1707,clinostat,156,35.9706
1707,clinostat,157,35.1765
1707,clinostat,158,34.5588
1707,clinostat,159,34.3824
