ID,Group,Distance,Intensity
1624,control,22,99.3462
1624,control,23,99.6923
1624,control,24,100.8077
1624,control,25,102.1346
1624,control,26,102.5385
1624,control,27,102.1346
1624,control,28,102.8654
1624,control,29,102.8077
1624,control,30,100.6731
1624,control,31,98.0769
1624,control,32,97.5769
1624,control,33,97.5385
1624,control,34,95.4231
1624,control,35,91.8269
1624,control,36,87.9808
1624,control,37,85.3846
1624,control,38,82.8462
1624,control,39,80.1731
1624,control,40,76.8077
1624,control,41,71.2692
1624,control,42,63.4615
1624,control,43,56.7692
1624,control,44,53.0192
1624,control,45,49.6538
1624,control,46,46.6538
1624,control,47,43.8462
1624,control,48,41.2692
1624,control,49,38.7115
1624,control,50,35.7692
1624,control,51,33.0577
1624,control,52,30.2308
1625,control,0,44.6944
1625,control,1,46.2778
1625,control,2,48.8472
1625,control,3,52.125
1625,control,4,55.3472
1625,control,5,57.9028
1625,control,6,60.7222
1625,control,7,64.2361
1625,control,8,68.25
1625,control,9,72.3889
1625,control,10,76.3889
1625,control,11,79.75
1625,control,12,82.5139
1625,control,13,84.5
1625,control,14,84.8472
1625,control,15,85.3056
1625,control,16,86.8194
1625,control,17,89.2083
1625,control,18,92.9444
1625,control,19,97.7083
1625,control,20,101.4861
1625,control,21,103.4444
1625,control,22,103.8889
1625,control,23,103.25
1625,control,24,102.5278
1625,control,25,102.0972
1625,control,26,102.3472
1625,control,27,102.8056
1625,control,28,103.2222
1625,control,29,103.7083
1625,control,30,103.7917
1625,control,31,103.5972
1625,control,32,103.0833
1625,control,33,102.8472
1625,control,34,102.625
1625,control,35,102.3472
1625,control,36,101.0139
1625,control,37,98.6528
1625,control,38,97.0694
1625,control,39,95.0972
1625,control,40,92.375
1625,control,41,90.1944
1625,control,42,88.4722
1625,control,43,87.9028
1625,control,44,86.5833
1625,control,45,84.2083
1625,control,46,80.5556
1625,control,47,76.6111
1625,control,48,71.5833
1625,control,49,65.6111
1625,control,50,60.6944
1625,control,51,57.5694
1625,control,52,56.25
1625,control,53,56.6944
1625,control,54,57
1625,control,55,55.5278
1625,control,56,53.0694
1625,control,57,50.9444
1625,control,58,49.5139
1625,control,59,48.6111
1625,control,60,48.0833
1625,control,61,48
1626,control,0,47.4839
1626,control,1,48.7097
1626,control,2,50.4839
1626,control,3,52.3548
1626,control,4,55.5806
1626,control,5,60.4194
1626,control,6,66.7258
1626,control,7,72.8871
1626,control,8,78.1774
1626,control,9,82.2258
1626,control,10,85.7097
1626,control,11,88.9032
1626,control,12,90.129
1626,control,13,90.4839
1626,control,14,93.2903
1626,control,15,95.7581
1626,control,16,97.0484
1626,control,17,98.7419
1626,control,18,100.0968
1626,control,19,102.5645
1626,control,20,104.2903
1626,control,21,105.129
1626,control,22,106.3226
1626,control,23,107.6452
1626,control,24,109.3387
1626,control,25,110.1774
1626,control,26,110.7097
1626,control,27,110.9839
1626,control,28,110.8387
1626,control,29,111.1452
1626,control,30,111.4032
1626,control,31,110.9839
1626,control,32,110.3387
1626,control,33,109.2903
1626,control,34,108.4032
1626,control,35,106.8064
1626,control,36,105.8387
1626,control,37,105.629
1626,control,38,105.0161
1626,control,39,103.5161
1626,control,40,101.9355
1626,control,41,98
1626,control,42,96.1129
1626,control,43,93.6452
1626,control,44,89.7258
1626,control,45,84.7742
1626,control,46,81.0968
1626,control,47,80.0484
1626,control,48,78.6613
1626,control,49,75.0645
1626,control,50,71.4839
1626,control,51,68.9677
1626,control,52,66.129
1626,control,53,62.0323
1626,control,54,56.5806
1626,control,55,50.5645
1626,control,56,45.4516
1626,control,57,40.0161
1626,control,58,37.3387
1626,control,59,35.3387
1627,control,0,49.56
1627,control,1,51.4
1627,control,2,54.2667
1627,control,3,57.0133
1627,control,4,59.6667
1627,control,5,62.0933
1627,control,6,64.1467
1627,control,7,66.7467
1627,control,8,70.96
1627,control,9,75.8933
1627,control,10,78.8133
1627,control,11,80.6133
1627,control,12,82.2
1627,control,13,85.0533
1627,control,14,88.4933
1627,control,15,91.84
1627,control,16,95.6667
1627,control,17,99.92
1627,control,18,103.5467
1627,control,19,105.48
1627,control,20,105.76
1627,control,21,105.72
1627,control,22,105.2
1627,control,23,105.5067
1627,control,24,106.3067
1627,control,25,106.6133
1627,control,26,107.0267
1627,control,27,107.8133
1627,control,28,108.5867
1627,control,29,108.8133
1627,control,30,109.32
1627,control,31,110.2133
1627,control,32,111.1733
1627,control,33,111.3467
1627,control,34,111.08
1627,control,35,110.7867
1627,control,36,110.68
1627,control,37,110.92
1627,control,38,110.8267
1627,control,39,110.44
1627,control,40,110.04
1627,control,41,110.0133
1627,control,42,109.3467
1627,control,43,108.3733
1627,control,44,107.4267
1627,control,45,107
1627,control,46,106.3867
1627,control,47,105.5333
1627,control,48,104.08
1627,control,49,102.4
1627,control,50,101.08
1627,control,51,100.0933
1627,control,52,99.3867
1627,control,53,96.5467
1627,control,54,93.8667
1627,control,55,92.1067
1627,control,56,90.6267
1627,control,57,88.3067
1627,control,58,87.9467
1627,control,59,87.4933
1627,control,60,85.6267
1627,control,61,83.5333
1627,control,62,81
1627,control,63,77.92
1627,control,64,76.8533
1627,control,65,73.5733
1627,control,66,69.9733
1627,control,67,68.8
1627,control,68,69.04
1627,control,69,68.1333
1627,control,70,67.0933
1627,control,71,65.1467
1628,control,0,34.2812
1628,control,1,35.1458
1628,control,2,36.3646
1628,control,3,38.1562
1628,control,4,40.4271
1628,control,5,43.0625
1628,control,6,45.4688
1628,control,7,47.1042
1628,control,8,49.0312
1628,control,9,53.9479
1628,control,10,60.5833
1628,control,11,66.0521
1628,control,12,70.7188
1628,control,13,74.3542
1628,control,14,76.9792
1628,control,15,79.9375
1628,control,16,82.6875
1628,control,17,84.7083
1628,control,18,85.5521
1628,control,19,85.6771
1628,control,20,85.6667
1628,control,21,85.4896
1628,control,22,85.0729
1628,control,23,84.3854
1628,control,24,84.0833
1628,control,25,84.0208
1628,control,26,83.8958
1628,control,27,84.25
1628,control,28,84.625
1628,control,29,84.9375
1628,control,30,85.1146
1628,control,31,85.3229
1628,control,32,85.4688
1628,control,33,85.0521
1628,control,34,84.0312
1628,control,35,83.0729
1628,control,36,82.0625
1628,control,37,81
1628,control,38,80
1628,control,39,78.9062
1628,control,40,76.6042
1628,control,41,72.7917
1628,control,42,69.9375
1628,control,43,68.5417
1628,control,44,66.6354
1628,control,45,61.4792
1628,control,46,54.5
1628,control,47,48.2396
1628,control,48,45.1667
1628,control,49,44.3229
1628,control,50,43.8542
1630,bacteria,0,53
1630,bacteria,1,53.5347
1630,bacteria,2,55.1485
1630,bacteria,3,58.6733
1630,bacteria,4,61.0396
1630,bacteria,5,63.297
1630,bacteria,6,65.4257
1630,bacteria,7,68.1386
1630,bacteria,8,70.6238
1630,bacteria,9,72.3762
1630,bacteria,10,73.6238
1630,bacteria,11,74.2772
1630,bacteria,12,75.6931
1630,bacteria,13,77.7723
1630,bacteria,14,78.6634
1630,bacteria,15,80.198
1630,bacteria,16,83.9406
1630,bacteria,17,87.4158
1630,bacteria,18,89
1630,bacteria,19,90.1584
1630,bacteria,20,91.7129
1630,bacteria,21,94.3663
1630,bacteria,22,95.5842
1630,bacteria,23,96.099
1630,bacteria,24,96.6733
1630,bacteria,25,97.5644
1630,bacteria,26,98.0297
1630,bacteria,27,98.4158
1630,bacteria,28,99.0792
1630,bacteria,29,100.1683
1630,bacteria,30,101.3069
1630,bacteria,31,102.3663
1630,bacteria,32,103.0891
1630,bacteria,33,103.2376
1630,bacteria,34,103.1287
1630,bacteria,35,102.802
1630,bacteria,36,102.2673
1630,bacteria,37,101.7921
1630,bacteria,38,101.7723
1630,bacteria,39,101.7723
1630,bacteria,40,101.2871
1630,bacteria,41,100.396
1630,bacteria,42,99.505
1630,bacteria,43,98.6931
1630,bacteria,44,97.0297
1630,bacteria,45,95.5446
1630,bacteria,46,94.3663
1630,bacteria,47,93.0792
1630,bacteria,48,92.1683
1630,bacteria,49,91.2277
1630,bacteria,50,89.8812
1630,bacteria,51,88.8317
1630,bacteria,52,87.495
1630,bacteria,53,85.8812
1630,bacteria,54,84.4356
1630,bacteria,55,83.198
1630,bacteria,56,82.396
1630,bacteria,57,80.0495
1630,bacteria,58,76.6238
1630,bacteria,59,72.7723
1630,bacteria,60,68.1584
1630,bacteria,61,63.396
1630,bacteria,62,60.505
1630,bacteria,63,57.8416
1630,bacteria,64,56.1683
1630,bacteria,65,54.604
1630,bacteria,66,53.5545
1630,bacteria,67,52.5743
1630,bacteria,68,51.4257
1630,bacteria,69,50.2871
1631,bacteria,0,52.6447
1631,bacteria,1,54.4474
1631,bacteria,2,56.1447
1631,bacteria,3,56.9737
1631,bacteria,4,58.1316
1631,bacteria,5,59.9211
1631,bacteria,6,60.4737
1631,bacteria,7,61.4605
1631,bacteria,8,62.8684
1631,bacteria,9,65
1631,bacteria,10,69.0263
1631,bacteria,11,73.5263
1631,bacteria,12,76.9474
1631,bacteria,13,79.1711
1631,bacteria,14,80.9605
1631,bacteria,15,83.75
1631,bacteria,16,88.6974
1631,bacteria,17,94.75
1631,bacteria,18,98.8026
1631,bacteria,19,101.4342
1631,bacteria,20,104.2105
1631,bacteria,21,105.9079
1631,bacteria,22,106.0132
1631,bacteria,23,105.8026
1631,bacteria,24,105.8553
1631,bacteria,25,106.2105
1631,bacteria,26,106.4868
1631,bacteria,27,106.8684
1631,bacteria,28,107.7895
1631,bacteria,29,108.3947
1631,bacteria,30,108.7895
1631,bacteria,31,109.4868
1631,bacteria,32,109.6316
1631,bacteria,33,109.1974
1631,bacteria,34,109.0658
1631,bacteria,35,108.7763
1631,bacteria,36,108.1579
1631,bacteria,37,107.8421
1631,bacteria,38,107.25
1631,bacteria,39,105.9605
1631,bacteria,40,104.8158
1631,bacteria,41,103.6974
1631,bacteria,42,102.1974
1631,bacteria,43,101.1447
1631,bacteria,44,100.25
1631,bacteria,45,98.9079
1631,bacteria,46,97.4211
1631,bacteria,47,96.4079
1631,bacteria,48,95.3684
1631,bacteria,49,95.0263
1631,bacteria,50,96.9474
1631,bacteria,51,98.7368
1631,bacteria,52,96.5789
1631,bacteria,53,89.6842
1631,bacteria,54,80.0526
1631,bacteria,55,71.2368
1631,bacteria,56,64.3289
1631,bacteria,57,58.1447
1631,bacteria,58,53.8158
1633,bacteria,0,50.5658
1633,bacteria,1,51.6579
1633,bacteria,2,52.9079
1633,bacteria,3,54.4605
1633,bacteria,4,56.3421
1633,bacteria,5,58.0526
1633,bacteria,6,60.6579
1633,bacteria,7,64.2632
1633,bacteria,8,69.0526
1633,bacteria,9,73.9868
1633,bacteria,10,77.6447
1633,bacteria,11,80.3816
1633,bacteria,12,82.7763
1633,bacteria,13,84.8816
1633,bacteria,14,87.9211
1633,bacteria,15,90.6447
1633,bacteria,16,91.4079
1633,bacteria,17,90.8947
1633,bacteria,18,91.1184
1633,bacteria,19,93.7368
1633,bacteria,20,97.5263
1633,bacteria,21,101.1447
1633,bacteria,22,103.5
1633,bacteria,23,104.4868
1633,bacteria,24,104.9211
1633,bacteria,25,105.1447
1633,bacteria,26,104.9737
1633,bacteria,27,104.4605
1633,bacteria,28,104.3158
1633,bacteria,29,105.0658
1633,bacteria,30,105.3816
1633,bacteria,31,104.5921
1633,bacteria,32,103.7632
1633,bacteria,33,103.7368
1633,bacteria,34,104.2632
1633,bacteria,35,104.5921
1633,bacteria,36,104.6316
1633,bacteria,37,104.3421
1633,bacteria,38,103.5263
1633,bacteria,39,102.3026
1633,bacteria,40,100.7368
1633,bacteria,41,99.3026
1633,bacteria,42,98.2895
1633,bacteria,43,96.6447
1633,bacteria,44,94.9868
1633,bacteria,45,94.5921
1633,bacteria,46,95.2105
1633,bacteria,47,94.6579
1633,bacteria,48,92.9474
1633,bacteria,49,89.9474
1633,bacteria,50,86
1633,bacteria,51,82.6579
1633,bacteria,52,80.2105
1633,bacteria,53,78.4342
1633,bacteria,54,77.0526
1633,bacteria,55,75.2368
1633,bacteria,56,72.2237
1633,bacteria,57,67.2895
1633,bacteria,58,60.6316
1633,bacteria,59,54.8421
1633,bacteria,60,51.1842
1633,bacteria,61,49.4868
1634,bacteria,0,48.8077
1634,bacteria,1,53.1538
1634,bacteria,2,55.4103
1634,bacteria,3,56.5769
1634,bacteria,4,56.5128
1634,bacteria,5,57.3077
1634,bacteria,6,60.6795
1634,bacteria,7,64.2564
1634,bacteria,8,67.2051
1634,bacteria,9,71.2821
1634,bacteria,10,75.3846
1634,bacteria,11,77.4103
1634,bacteria,12,78.5513
1634,bacteria,13,79.6667
1634,bacteria,14,82.0897
1634,bacteria,15,84.141
1634,bacteria,16,85.5256
1634,bacteria,17,88.2308
1634,bacteria,18,91.5256
1634,bacteria,19,94.3462
1634,bacteria,20,96.2564
1634,bacteria,21,96.6795
1634,bacteria,22,96.3205
1634,bacteria,23,96
1634,bacteria,24,96.5256
1634,bacteria,25,97.0256
1634,bacteria,26,96.9487
1634,bacteria,27,96.8205
1634,bacteria,28,96.6154
1634,bacteria,29,96.9359
1634,bacteria,30,97.1026
1634,bacteria,31,96.4872
1634,bacteria,32,95.7179
1634,bacteria,33,94.5641
1634,bacteria,34,94.1923
1634,bacteria,35,95.0385
1634,bacteria,36,95.7436
1634,bacteria,37,95.2564
1634,bacteria,38,94.0641
1634,bacteria,39,92.8462
1634,bacteria,40,91.6282
1634,bacteria,41,91.3974
1634,bacteria,42,92.2308
1634,bacteria,43,92.8974
1634,bacteria,44,92.3718
1634,bacteria,45,90.4615
1634,bacteria,46,88.2051
1634,bacteria,47,86.0769
1634,bacteria,48,83.5385
1634,bacteria,49,79.5128
1634,bacteria,50,74.1282
1634,bacteria,51,68.5641
1634,bacteria,52,62.3077
1634,bacteria,53,55.859
1634,bacteria,54,51.2179
1634,bacteria,55,47.4231
1634,bacteria,56,44.2179
1634,bacteria,57,42.2949
1634,bacteria,58,40.859
1635,bacteria,0,42.2222
1635,bacteria,1,43.6667
1635,bacteria,2,45.1605
1635,bacteria,3,46.321
1635,bacteria,4,47.5556
1635,bacteria,5,49.2593
1635,bacteria,6,51.1235
1635,bacteria,7,53.2099
1635,bacteria,8,55.4074
1635,bacteria,9,57.1481
1635,bacteria,10,58.8395
1635,bacteria,11,60.963
1635,bacteria,12,63.0247
1635,bacteria,13,63.963
1635,bacteria,14,63.7037
1635,bacteria,15,63.9506
1635,bacteria,16,65.3704
1635,bacteria,17,67.8025
1635,bacteria,18,72.8519
1635,bacteria,19,79.1481
1635,bacteria,20,83.9136
1635,bacteria,21,86.6914
1635,bacteria,22,87.8272
1635,bacteria,23,89.1852
1635,bacteria,24,90.5062
1635,bacteria,25,90.9383
1635,bacteria,26,90.6296
1635,bacteria,27,91.0247
1635,bacteria,28,92.8272
1635,bacteria,29,94.8272
1635,bacteria,30,96.0247
1635,bacteria,31,96.7407
1635,bacteria,32,96.7778
1635,bacteria,33,96.6667
1635,bacteria,34,96.7284
1635,bacteria,35,96.7037
1635,bacteria,36,96.5556
1635,bacteria,37,97.1852
1635,bacteria,38,98.2716
1635,bacteria,39,98.6296
1635,bacteria,40,97.4074
1635,bacteria,41,96.1358
1635,bacteria,42,96.3086
1635,bacteria,43,96.8519
1635,bacteria,44,96.8395
1635,bacteria,45,96.679
1635,bacteria,46,95.7037
1635,bacteria,47,93.5926
1635,bacteria,48,91.2469
1635,bacteria,49,88.6296
1635,bacteria,50,86.5185
1635,bacteria,51,85.321
1635,bacteria,52,85.3457
1635,bacteria,53,85.2099
1635,bacteria,54,83.8272
1635,bacteria,55,82.3704
1635,bacteria,56,79.8519
1635,bacteria,57,76.963
1635,bacteria,58,74.1728
1635,bacteria,59,71.2593
1635,bacteria,60,68.2716
1635,bacteria,61,65.2963
1635,bacteria,62,62.2963
1635,bacteria,63,60.5309
1635,bacteria,64,59.1605
1635,bacteria,65,57.4815
1635,bacteria,66,55.0741
1635,bacteria,67,51.3704
1635,bacteria,68,47.1605
1635,bacteria,69,44.5062
1636,bacteria,0,58.2113
1636,bacteria,1,60.0563
1636,bacteria,2,62.3099
1636,bacteria,3,65.1972
1636,bacteria,4,68.4789
1636,bacteria,5,71.338
1636,bacteria,6,74
1636,bacteria,7,77.7183
1636,bacteria,8,81.3099
1636,bacteria,9,84.7887
1636,bacteria,10,87.8732
1636,bacteria,11,91.0423
1636,bacteria,12,93.831
1636,bacteria,13,95.7324
1636,bacteria,14,97.6056
1636,bacteria,15,100.7042
1636,bacteria,16,104.3521
1636,bacteria,17,107.2535
1636,bacteria,18,108.8732
1636,bacteria,19,109.2535
1636,bacteria,20,110.3944
1636,bacteria,21,111.8451
1636,bacteria,22,113.2676
1636,bacteria,23,114.662
1636,bacteria,24,115.8028
1636,bacteria,25,115.7324
1636,bacteria,26,114.9718
1636,bacteria,27,114.6901
1636,bacteria,28,114.9296
1636,bacteria,29,115.1408
1636,bacteria,30,115.4084
1636,bacteria,31,115.7747
1636,bacteria,32,115.2535
1636,bacteria,33,114.3944
1636,bacteria,34,114.3239
1636,bacteria,35,114.3662
1636,bacteria,36,113.6901
1636,bacteria,37,112.4789
1636,bacteria,38,111.1549
1636,bacteria,39,109.4084
1636,bacteria,40,107.3099
1636,bacteria,41,103.6761
1636,bacteria,42,100.169
1636,bacteria,43,98.3239
1636,bacteria,44,97.8028
1636,bacteria,45,97.6056
1636,bacteria,46,96.5211
1636,bacteria,47,94.4789
1636,bacteria,48,92.6761
1636,bacteria,49,90.4789
1636,bacteria,50,86.0563
1636,bacteria,51,80.3099
1636,bacteria,52,74.9296
1636,bacteria,53,69.493
1636,bacteria,54,63.7606
1636,bacteria,55,58.5634
1636,bacteria,56,55.9296
1636,bacteria,57,55.1549
1636,bacteria,58,54.3239
1637,bacteria,0,43.08
1637,bacteria,1,46.2533
1637,bacteria,2,49.8133
1637,bacteria,3,54.3067
1637,bacteria,4,59.72
1637,bacteria,5,64.24
1637,bacteria,6,66.4933
1637,bacteria,7,67.4533
1637,bacteria,8,68.9733
1637,bacteria,9,70.6
1637,bacteria,10,72.36
1637,bacteria,11,74.1733
1637,bacteria,12,76.0133
1637,bacteria,13,77.44
1637,bacteria,14,78.8133
1637,bacteria,15,80.8933
1637,bacteria,16,84.28
1637,bacteria,17,87.9467
1637,bacteria,18,91.1067
1637,bacteria,19,93.2
1637,bacteria,20,95.4933
1637,bacteria,21,97.9867
1637,bacteria,22,99.4267
1637,bacteria,23,100.2933
1637,bacteria,24,100.4933
1637,bacteria,25,100.2133
1637,bacteria,26,99.7333
1637,bacteria,27,99.24
1637,bacteria,28,99.4667
1637,bacteria,29,99.8
1637,bacteria,30,99.5067
1637,bacteria,31,99.1067
1637,bacteria,32,98.36
1637,bacteria,33,97.4
1637,bacteria,34,95.72
1637,bacteria,35,92.6267
1637,bacteria,36,88.16
1637,bacteria,37,83.9467
1637,bacteria,38,80.2
1637,bacteria,39,76.48
1637,bacteria,40,71.88
1637,bacteria,41,67.68
1637,bacteria,42,64
1637,bacteria,43,60.2133
1637,bacteria,44,56.5333
1637,bacteria,45,52.64
1637,bacteria,46,49.4933
1637,bacteria,47,47.6133
1637,bacteria,48,46.08
1637,bacteria,49,44.8133
1637,bacteria,50,43.48
1638,bacteria,0,54.4578
1638,bacteria,1,57.3373
1638,bacteria,2,60.3976
1638,bacteria,3,63.0964
1638,bacteria,4,65.4217
1638,bacteria,5,67.8434
1638,bacteria,6,70.8072
1638,bacteria,7,74.2048
1638,bacteria,8,77.8072
1638,bacteria,9,82.9518
1638,bacteria,10,87.1325
1638,bacteria,11,89.2892
1638,bacteria,12,90.3976
1638,bacteria,13,90
1638,bacteria,14,88.8916
1638,bacteria,15,88.5904
1638,bacteria,16,89.0843
1638,bacteria,17,90.0723
1638,bacteria,18,91.6627
1638,bacteria,19,93.9277
1638,bacteria,20,96.3735
1638,bacteria,21,97.5783
1638,bacteria,22,98.747
1638,bacteria,23,101.241
1638,bacteria,24,103.4578
1638,bacteria,25,103.7349
1638,bacteria,26,103.4337
1638,bacteria,27,103.1446
1638,bacteria,28,102.6024
1638,bacteria,29,101.7952
1638,bacteria,30,101.1446
1638,bacteria,31,100.6747
1638,bacteria,32,100.2169
1638,bacteria,33,99.9639
1638,bacteria,34,100.2771
1638,bacteria,35,100.8795
1638,bacteria,36,101.0361
1638,bacteria,37,100.2048
1638,bacteria,38,98.5181
1638,bacteria,39,97.1084
1638,bacteria,40,96.6265
1638,bacteria,41,96.012
1638,bacteria,42,95.241
1638,bacteria,43,94.253
1638,bacteria,44,93.0602
1638,bacteria,45,91.5904
1638,bacteria,46,89.0482
1638,bacteria,47,87.0602
1638,bacteria,48,84.9518
1638,bacteria,49,80.1928
1638,bacteria,50,74.8313
1638,bacteria,51,71.3253
1638,bacteria,52,67.253
1638,bacteria,53,64.1325
1638,bacteria,54,62.1084
1638,bacteria,55,60.2892
1638,bacteria,56,58.4217
1638,bacteria,57,55.8434
1638,bacteria,58,53.2169
1638,bacteria,59,51.3373
1639,bacteria,0,63.6053
1639,bacteria,1,66.6579
1639,bacteria,2,69.5395
1639,bacteria,3,72.9211
1639,bacteria,4,74.5658
1639,bacteria,5,73.1711
1639,bacteria,6,72.1711
1639,bacteria,7,72.4474
1639,bacteria,8,73.3289
1639,bacteria,9,76.3289
1639,bacteria,10,83.9079
1639,bacteria,11,91.1053
1639,bacteria,12,94.6711
1639,bacteria,13,94.3421
1639,bacteria,14,93.5921
1639,bacteria,15,92.4079
1639,bacteria,16,90.4211
1639,bacteria,17,89.0526
1639,bacteria,18,88.9211
1639,bacteria,19,91.9342
1639,bacteria,20,97.5789
1639,bacteria,21,102.9474
1639,bacteria,22,104.2368
1639,bacteria,23,101.8947
1639,bacteria,24,98.8684
1639,bacteria,25,98
1639,bacteria,26,99.1184
1639,bacteria,27,99.8289
1639,bacteria,28,101.1053
1639,bacteria,29,103.4605
1639,bacteria,30,105.4211
1639,bacteria,31,106.4211
1639,bacteria,32,106.3289
1639,bacteria,33,105.1316
1639,bacteria,34,104.2763
1639,bacteria,35,104.2105
1639,bacteria,36,103.5
1639,bacteria,37,102.9079
1639,bacteria,38,103.9605
1639,bacteria,39,105.0921
1639,bacteria,40,104.8553
1639,bacteria,41,103.6184
1639,bacteria,42,103.1184
1639,bacteria,43,102.3553
1639,bacteria,44,96.9605
1639,bacteria,45,87.5789
1639,bacteria,46,79.9211
1639,bacteria,47,77.3553
1639,bacteria,48,77.4079
1639,bacteria,49,77.8816
1639,bacteria,50,78.2895
1639,bacteria,51,78.7237
1639,bacteria,52,78.0921
1639,bacteria,53,75.5132
1639,bacteria,54,73.1974
1639,bacteria,55,71.1842
1639,bacteria,56,67.3421
1639,bacteria,57,63.1711
1639,bacteria,58,60.1053
1642,bacteria,0,55.8675
1642,bacteria,1,57.2892
1642,bacteria,2,60.1325
1642,bacteria,3,64.3012
1642,bacteria,4,67.9277
1642,bacteria,5,70.3735
1642,bacteria,6,73
1642,bacteria,7,76.241
1642,bacteria,8,78.8072
1642,bacteria,9,80.4217
1642,bacteria,10,81.6747
1642,bacteria,11,82.8072
1642,bacteria,12,84.2048
1642,bacteria,13,85.8434
1642,bacteria,14,87
1642,bacteria,15,88.3735
1642,bacteria,16,90.0843
1642,bacteria,17,91.6145
1642,bacteria,18,93.0241
1642,bacteria,19,94.2892
1642,bacteria,20,95.5783
1642,bacteria,21,97.0482
1642,bacteria,22,98.5422
1642,bacteria,23,99.8795
1642,bacteria,24,100.6747
1642,bacteria,25,101.5301
1642,bacteria,26,102.506
1642,bacteria,27,103.4217
1642,bacteria,28,103.7349
1642,bacteria,29,104.0482
1642,bacteria,30,104.0964
1642,bacteria,31,104.0602
1642,bacteria,32,103.5542
1642,bacteria,33,103.3494
1642,bacteria,34,103.4578
1642,bacteria,35,103.6506
1642,bacteria,36,104.0482
1642,bacteria,37,104.4096
1642,bacteria,38,104.2771
1642,bacteria,39,104.2289
1642,bacteria,40,104.0723
1642,bacteria,41,103.7349
1642,bacteria,42,103.4699
1642,bacteria,43,103.2048
1642,bacteria,44,102.5663
1642,bacteria,45,101.5904
1642,bacteria,46,100
1642,bacteria,47,98.6506
1642,bacteria,48,97.4819
1642,bacteria,49,96.3373
1642,bacteria,50,95.0964
1642,bacteria,51,93.6627
1642,bacteria,52,92.3855
1642,bacteria,53,90.6024
1642,bacteria,54,87.747
1642,bacteria,55,83.7711
1642,bacteria,56,79.7349
1642,bacteria,57,76.7229
1642,bacteria,58,74.1807
1642,bacteria,59,72
1642,bacteria,60,69.253
1642,bacteria,61,66.2651
1642,bacteria,62,63.4337
1642,bacteria,63,61.2169
1642,bacteria,64,59.7711
1642,bacteria,65,58.2892
1642,bacteria,66,56.4699
1642,bacteria,67,54.6747
1642,bacteria,68,53.3012
1643,bacteria,0,43.3053
1643,bacteria,1,44.8316
1643,bacteria,2,46.2737
1643,bacteria,3,48.1474
1643,bacteria,4,50.5579
1643,bacteria,5,53.5895
1643,bacteria,6,57.2842
1643,bacteria,7,60.7895
1643,bacteria,8,63.4421
1643,bacteria,9,65.7895
1643,bacteria,10,69.0421
1643,bacteria,11,72.6526
1643,bacteria,12,75.8316
1643,bacteria,13,78.2105
1643,bacteria,14,80.7263
1643,bacteria,15,83.7263
1643,bacteria,16,86.4421
1643,bacteria,17,88.5579
1643,bacteria,18,90.7263
1643,bacteria,19,92.7158
1643,bacteria,20,94.8
1643,bacteria,21,97.4
1643,bacteria,22,100.1474
1643,bacteria,23,102.6316
1643,bacteria,24,104.7263
1643,bacteria,25,106.3368
1643,bacteria,26,107.3053
1643,bacteria,27,107.7368
1643,bacteria,28,108.0316
1643,bacteria,29,108.0316
1643,bacteria,30,108.2421
1643,bacteria,31,108.2632
1643,bacteria,32,108.021
1643,bacteria,33,107.6526
1643,bacteria,34,107.5895
1643,bacteria,35,107.6211
1643,bacteria,36,107.8
1643,bacteria,37,108.3053
1643,bacteria,38,108.7368
1643,bacteria,39,108.4632
1643,bacteria,40,108.2526
1643,bacteria,41,108.6737
1643,bacteria,42,109.3158
1643,bacteria,43,109.7579
1643,bacteria,44,109.3895
1643,bacteria,45,109.1579
1643,bacteria,46,108.0947
1643,bacteria,47,106.0421
1643,bacteria,48,104.6105
1643,bacteria,49,103.5053
1643,bacteria,50,102.5474
1643,bacteria,51,101.9579
1643,bacteria,52,101.6842
1643,bacteria,53,100.8842
1643,bacteria,54,98.9895
1643,bacteria,55,96.0632
1643,bacteria,56,92.4842
1643,bacteria,57,89.2526
1643,bacteria,58,86.2105
1643,bacteria,59,82.7895
1643,bacteria,60,79.5263
1643,bacteria,61,76.2632
1643,bacteria,62,74.2632
1643,bacteria,63,72.8947
1643,bacteria,64,70.8421
1643,bacteria,65,67.8947
1643,bacteria,66,62.9789
1643,bacteria,67,57.2421
1643,bacteria,68,53.3053
1643,bacteria,69,51.7789
1644,bacteria,0,46.5513
1644,bacteria,1,48.1282
1644,bacteria,2,50.7308
1644,bacteria,3,54.1923
1644,bacteria,4,57.9103
1644,bacteria,5,61.859
1644,bacteria,6,65.4744
1644,bacteria,7,69.0128
1644,bacteria,8,73.7821
1644,bacteria,9,79.1538
1644,bacteria,10,83.6026
1644,bacteria,11,86.4487
1644,bacteria,12,89.141
1644,bacteria,13,91.6026
1644,bacteria,14,93.5256
1644,bacteria,15,95.2949
1644,bacteria,16,96.7564
1644,bacteria,17,99.0513
1644,bacteria,18,102.5
1644,bacteria,19,105.3462
1644,bacteria,20,106.5
1644,bacteria,21,107.6026
1644,bacteria,22,108.6795
1644,bacteria,23,109.6282
1644,bacteria,24,110.2564
1644,bacteria,25,110.5385
1644,bacteria,26,110.1538
1644,bacteria,27,109.4231
1644,bacteria,28,108.9103
1644,bacteria,29,107.4615
1644,bacteria,30,105.8205
1644,bacteria,31,104.6795
1644,bacteria,32,104.1795
1644,bacteria,33,103.7308
