ID,group,distance,intensity
1589,control,120,30.75
1589,control,121,30.625
1589,control,122,30.25
1589,control,123,29.2917
1589,control,124,28.5
1589,control,125,27.75
1589,control,126,27.8333
1589,control,127,28.125
1589,control,128,27.4167
1589,control,129,26
1589,control,130,24.7083
1589,control,131,23.7083
1589,control,132,22.9583
1589,control,133,22
1589,control,134,20.7917
1589,control,135,19.75
1589,control,136,19.125
1589,control,137,18.875
1590,control,0,24.2188
1590,control,1,27.2812
1590,control,2,31.7188
1590,control,3,36.4375
1590,control,4,44.75
1590,control,5,56.4375
1590,control,6,65.3125
1590,control,7,69.5
1590,control,8,71.0938
1590,control,9,70.8438
1590,control,10,70
1590,control,11,69.375
1590,control,12,68.9062
1590,control,13,69.4062
1590,control,14,70.6562
1590,control,15,70.625
1590,control,16,69.7188
1590,control,17,69.5
1590,control,18,70.2188
1590,control,19,70.375
1590,control,20,70
1590,control,21,69.7188
1590,control,22,69.625
1590,control,23,69.5625
1590,control,24,69.5938
1590,control,25,69.4375
1590,control,26,69.0938
1590,control,27,69.2188
1590,control,28,69.4688
1590,control,29,69.8438
1590,control,30,70.125
1590,control,31,70.6562
1590,control,32,71.8125
1590,control,33,72.5
1590,control,34,72.7812
1590,control,35,72.5938
1590,control,36,73.9688
1590,control,37,76.0312
1590,control,38,77.4062
1590,control,39,78.3125
1590,control,40,79.625
1590,control,41,81.875
1590,control,42,84.5
1590,control,43,86.4688
1590,control,44,87.4688
1590,control,45,88.8125
1590,control,46,90.2812
1590,control,47,91.4062
1590,control,48,92.5938
1590,control,49,93.5625
1590,control,50,94.4375
1590,control,51,94.8125
1590,control,52,95.6875
1590,control,53,96.9688
1590,control,54,97.5625
1590,control,55,97.7188
1590,control,56,97.5938
1590,control,57,97.1875
1590,control,58,96.6875
1590,control,59,96
1590,control,60,95.5938
1590,control,61,94.6875
1590,control,62,93.6875
1590,control,63,92.9062
1590,control,64,92.25
1590,control,65,91.75
1590,control,66,91.2812
1590,control,67,90.125
1590,control,68,88.4688
1590,control,69,86.1875
1590,control,70,84.0312
1590,control,71,82.125
1590,control,72,80.5312
1590,control,73,79.0938
1590,control,74,77.7812
1590,control,75,76.4062
1590,control,76,75.0938
1590,control,77,73.9375
1590,control,78,72.9062
1590,control,79,71.9375
1590,control,80,71.0312
1590,control,81,70.0312
1590,control,82,68.875
1590,control,83,68.0625
1590,control,84,67.8125
1590,control,85,67.9062
1590,control,86,68.0938
1590,control,87,67.875
1590,control,88,67.7812
1590,control,89,67.4375
1590,control,90,67.5
1590,control,91,67.0312
1590,control,92,66.4688
1590,control,93,65.625
1590,control,94,65.5312
1590,control,95,65.3125
1590,control,96,65.375
1590,control,97,66.4062
1590,control,98,68
1590,control,99,69.7188
1590,control,100,71.125
1590,control,101,71.75
1590,control,102,69.875
1590,control,103,68.6875
1590,control,104,65.3125
1590,control,105,53.4375
1590,control,106,39.2188
1590,control,107,28.6875
1590,control,108,22.875
1590,control,109,21.8125
1591,control,0,29.1
1591,control,1,29.5
1591,control,2,30.35
1591,control,3,31.7
1591,control,4,32.1
1591,control,5,32.3
1591,control,6,32.85
1591,control,7,33.6
1591,control,8,35
1591,control,9,36
1591,control,10,36.7
1591,control,11,37.35
1591,control,12,37.4
1591,control,13,38
1591,control,14,38.95
1591,control,15,39.95
1591,control,16,40.6
1591,control,17,41.2
1591,control,18,41.45
1591,control,19,41.7
1591,control,20,42.45
1591,control,21,43.5
1591,control,22,44.45
1591,control,23,44.8
1591,control,24,45.1
1591,control,25,45.8
1591,control,26,46.3
1591,control,27,46.65
1591,control,28,47.4
1591,control,29,47.55
1591,control,30,48.2
1591,control,31,48.7
1591,control,32,49.15
1591,control,33,50.45
1591,control,34,51.6
1591,control,35,52.75
1591,control,36,54.4
1591,control,37,56.1
1591,control,38,58.25
1591,control,39,59.35
1591,control,40,60.15
1591,control,41,61.5
1591,control,42,63.6
1591,control,43,65.85
1591,control,44,66
1591,control,45,65.3
1591,control,46,65.65
1591,control,47,66.3
1591,control,48,67.95
1591,control,49,69.65
1591,control,50,70.35
1591,control,51,70.55
1591,control,52,71.05
1591,control,53,72
1591,control,54,71.95
1591,control,55,71.85
1591,control,56,72
1591,control,57,72.4
1591,control,58,72.2
1591,control,59,71.6
1591,control,60,71.15
1591,control,61,70.8
1591,control,62,70.15
1591,control,63,70.1
1591,control,64,70.3
1591,control,65,70.1
1591,control,66,69.85
1591,control,67,69.35
1591,control,68,68.85
1591,control,69,67.95
1591,control,70,67.2
1591,control,71,67.45
1591,control,72,67.7
1591,control,73,67.55
1591,control,74,66.1
1591,control,75,64.05
1591,control,76,62.15
1591,control,77,61.3
1591,control,78,60.9
1591,control,79,59.85
1591,control,80,58.45
1591,control,81,56.5
1591,control,82,54.6
1591,control,83,53.85
1591,control,84,52.35
1591,control,85,50.45
1591,control,86,48.95
1591,control,87,47.5
1591,control,88,45.75
1591,control,89,43.9
1591,control,90,42.2
1591,control,91,41.05
1591,control,92,41.05
1591,control,93,40.95
1591,control,94,41.05
1591,control,95,41.05
1591,control,96,40.65
1591,control,97,40.1
1591,control,98,39.45
1591,control,99,38
1591,control,100,37.35
1591,control,101,36.95
1591,control,102,37.1
1591,control,103,37.05
1591,control,104,36.6
1591,control,105,36.05
1591,control,106,35.45
1591,control,107,34.8
1591,control,108,34.05
1591,control,109,34.1
1591,control,110,34.35
1591,control,111,34.15
1591,control,112,33.7
1591,control,113,32.85
1591,control,114,32.15
1591,control,115,31.8
1591,control,116,31.55
1591,control,117,31.05
1591,control,118,30.85
1591,control,119,30.2
1591,control,120,30.15
1591,control,121,29.9
1592,control,0,30.2414
1592,control,1,31.1034
1592,control,2,32.1034
1592,control,3,32.5517
1592,control,4,33.1034
1592,control,5,34.3448
1592,control,6,35.6897
1592,control,7,36.6207
1592,control,8,37.5517
1592,control,9,38.1724
1592,control,10,39.6552
1592,control,11,40.9655
1592,control,12,41.0345
1592,control,13,41.2759
1592,control,14,42.3793
1592,control,15,43.8276
1592,control,16,45.2414
1592,control,17,46.1034
1592,control,18,46.7241
1592,control,19,48.1034
1592,control,20,50
1592,control,21,52.4138
1592,control,22,53.6552
1592,control,23,54.3793
1592,control,24,56
1592,control,25,58.2759
1592,control,26,61.1379
1592,control,27,63.3793
1592,control,28,65.4828
1592,control,29,68.4138
1592,control,30,72.2414
1592,control,31,75.1724
1592,control,32,77.3448
1592,control,33,79.0345
1592,control,34,80.8966
1592,control,35,82.6552
1592,control,36,84.4138
1592,control,37,86.2759
1592,control,38,88.1379
1592,control,39,89.2069
1592,control,40,90.3103
1592,control,41,91.9655
1592,control,42,93.7241
1592,control,43,95.1034
1592,control,44,95.7931
1592,control,45,95.9655
1592,control,46,95.6552
1592,control,47,96.3103
1592,control,48,97
1592,control,49,97.7241
1592,control,50,97.4483
1592,control,51,97.7586
1592,control,52,98.3448
1592,control,53,99.2069
1592,control,54,99.0345
1592,control,55,99
1592,control,56,99.5172
1592,control,57,99.8276
1592,control,58,100.2759
1592,control,59,100.7241
1592,control,60,101.2759
1592,control,61,100.8621
1592,control,62,99.6897
1592,control,63,98.0345
1592,control,64,97.0345
1592,control,65,96.2759
1592,control,66,95.4828
1592,control,67,94.8276
1592,control,68,94.2414
1592,control,69,93.3793
1592,control,70,92.6897
1592,control,71,91.8966
1592,control,72,90.6207
1592,control,73,88.8621
1592,control,74,86.8966
1592,control,75,84.8621
1592,control,76,82.3448
1592,control,77,79.1724
1592,control,78,76.6897
1592,control,79,74.7241
1592,control,80,72.5862
1592,control,81,70.2759
1592,control,82,67.3793
1592,control,83,64.7586
1592,control,84,62.1034
1592,control,85,58.8276
1592,control,86,56.8621
1592,control,87,55.2069
1592,control,88,53.9655
1592,control,89,52.7586
1592,control,90,51.3793
1592,control,91,49.7586
1592,control,92,48.1379
1592,control,93,47.3793
1592,control,94,46.7586
1592,control,95,45.931
1592,control,96,45.1379
1592,control,97,44.069
1592,control,98,42.4828
1592,control,99,40.7586
1592,control,100,39.6552
1592,control,101,39.6207
1592,control,102,39.5172
1592,control,103,38.9655
1592,control,104,37.4138
1592,control,105,35.7931
1592,control,106,35.0345
1592,control,107,34.931
1592,control,108,34.1724
1592,control,109,32.9655
1592,control,110,32.2414
1592,control,111,31.8621
1592,control,112,31.6897
1592,control,113,31.3103
1592,control,114,30.7241
1592,control,115,29.9655
1593,control,0,26.6364
1593,control,1,27.697
1593,control,2,29.0303
1593,control,3,30.0606
1593,control,4,31.2727
1593,control,5,32.6667
1593,control,6,33.9697
1593,control,7,34.7879
1593,control,8,35.1212
1593,control,9,35.1515
1593,control,10,34.8182
1593,control,11,34.3939
1593,control,12,34.7273
1593,control,13,35.5152
1593,control,14,35.8788
1593,control,15,36.1212
1593,control,16,36.697
1593,control,17,37.5152
1593,control,18,38.6667
1593,control,19,39.7273
1593,control,20,40.3333
1593,control,21,41.0606
1593,control,22,41.8788
1593,control,23,43.3333
1593,control,24,44.6061
1593,control,25,45.4545
1593,control,26,46.1515
1593,control,27,47.0606
1593,control,28,48.8788
1593,control,29,50.6667
1593,control,30,51.8182
1593,control,31,53.4242
1593,control,32,54.7576
1593,control,33,57.0303
1593,control,34,60.4242
1593,control,35,64.8485
1593,control,36,68.5758
1593,control,37,71.4848
1593,control,38,75.1515
1593,control,39,79.4848
1593,control,40,84.2727
1593,control,41,87.8182
1593,control,42,90.1212
1593,control,43,92.1212
1593,control,44,93.5758
1593,control,45,94.5758
1593,control,46,95
1593,control,47,95.6667
1593,control,48,96.2424
1593,control,49,96.3333
1593,control,50,96.9394
1593,control,51,98.5152
1593,control,52,100.3636
1593,control,53,102.303
1593,control,54,104.0303
1593,control,55,105.2424
1593,control,56,106.2424
1593,control,57,106.9091
1593,control,58,107.0909
1593,control,59,107.2121
1593,control,60,107.6667
1593,control,61,107.9697
1593,control,62,107.3636
1593,control,63,106.303
1593,control,64,104.7576
1593,control,65,103.2727
1593,control,66,101.7576
1593,control,67,100.4242
1593,control,68,99
1593,control,69,97.8182
1593,control,70,96.8788
1593,control,71,95.697
1593,control,72,94.9394
1593,control,73,94.5152
1593,control,74,93.6667
1593,control,75,91.8485
1593,control,76,88.8182
1593,control,77,84.8182
1593,control,78,80.5455
1593,control,79,76.6364
1593,control,80,73.6061
1593,control,81,71.7576
1593,control,82,71.1212
1593,control,83,71.2727
1593,control,84,71.3939
1593,control,85,71.4242
1593,control,86,71.4545
1593,control,87,71.7576
1593,control,88,72.0909
1593,control,89,72.1515
1593,control,90,71.5152
1593,control,91,70.6364
1593,control,92,69.1818
1593,control,93,67.6667
1593,control,94,66.3636
1593,control,95,65.4848
1593,control,96,64.9091
1593,control,97,64.0606
1593,control,98,62.4545
1593,control,99,61.5455
1593,control,100,61.303
1593,control,101,60.0909
1593,control,102,56.7273
1593,control,103,51.697
1593,control,104,46.7576
1593,control,105,44.4242
1593,control,106,43.6061
1593,control,107,42.8485
1593,control,108,43.0303
1593,control,109,42.8788
1593,control,110,42.2424
1593,control,111,41.2121
1593,control,112,39.697
1593,control,113,38.4848
1593,control,114,37.6667
1593,control,115,37.2424
1593,control,116,37.1515
1593,control,117,37
1593,control,118,37.4848
1593,control,119,37.3939
1593,control,120,36.7273
1593,control,121,35.4242
1593,control,122,34.3939
1593,control,123,33.1515
1593,control,124,32.4242
1593,control,125,32.0909
1593,control,126,32
1593,control,127,31.0909
1593,control,128,29.9697
1593,control,129,29.0303
1593,control,130,28.3333
1593,control,131,27.8182
1593,control,132,27.3939
1593,control,133,27.0909
1594,control,0,14.9697
1594,control,1,17.1818
1594,control,2,19.4545
1594,control,3,20.8182
1594,control,4,21.0606
1594,control,5,21.303
1594,control,6,21.3636
1594,control,7,21.2727
1594,control,8,21.6364
1594,control,9,22.7576
1594,control,10,23.9091
1594,control,11,24.6364
1594,control,12,25.0606
1594,control,13,25.1212
1594,control,14,25.5152
1594,control,15,25.9697
1594,control,16,26.2727
1594,control,17,26.6364
1594,control,18,27.2121
1594,control,19,28.7879
1594,control,20,30.697
1594,control,21,32.6667
1594,control,22,34.0909
1594,control,23,35.1515
1594,control,24,35.9091
1594,control,25,36.303
1594,control,26,37.0303
1594,control,27,37.4545
1594,control,28,38.1818
1594,control,29,39.6364
1594,control,30,42.2121
1594,control,31,44.303
1594,control,32,45.6364
1594,control,33,46.2121
1594,control,34,47.0303
1594,control,35,48.2121
1594,control,36,49.9697
1594,control,37,51.9394
1594,control,38,54.5758
1594,control,39,56.697
1594,control,40,57.6364
1594,control,41,58.8485
1594,control,42,61.4242
1594,control,43,63.5455
1594,control,44,65
1594,control,45,67
1594,control,46,69.3333
1594,control,47,70.8788
1594,control,48,71.303
1594,control,49,71.8788
1594,control,50,73.8485
1594,control,51,75.8485
1594,control,52,77.0606
1594,control,53,77.6667
1594,control,54,78.8485
1594,control,55,80.3636
1594,control,56,81.9394
1594,control,57,83.1212
1594,control,58,84.5455
1594,control,59,86.4242
1594,control,60,87.6364
1594,control,61,87.7273
1594,control,62,88.2727
1594,control,63,89.9091
1594,control,64,91.8788
1594,control,65,93.4848
1594,control,66,94.697
1594,control,67,95.8788
1594,control,68,97.0303
1594,control,69,98.303
1594,control,70,99.4242
1594,control,71,100.1515
1594,control,72,100.1515
1594,control,73,100.1515
1594,control,74,100.3636
1594,control,75,100.3333
1594,control,76,100.0303
1594,control,77,98.1818
1594,control,78,95.8788
1594,control,79,93.7576
1594,control,80,92.2424
1594,control,81,90.1515
1594,control,82,88.7576
1594,control,83,87.8485
1594,control,84,86.3333
1594,control,85,84.5455
1594,control,86,82.7273
1594,control,87,79.9697
1594,control,88,77.1212
1594,control,89,75.2727
1594,control,90,73.3636
1594,control,91,70.0303
1594,control,92,66.9091
1594,control,93,65.0909
1594,control,94,63.1515
1594,control,95,61
1594,control,96,58.9091
1594,control,97,56.5758
1594,control,98,54.0606
1594,control,99,51.4545
1594,control,100,48.8788
1594,control,101,46.3939
1594,control,102,45.3939
1594,control,103,44.4545
1594,control,104,43.4545
1594,control,105,42.3939
1594,control,106,41
1594,control,107,39.8788
1594,control,108,39.1818
1594,control,109,38.5152
1594,control,110,38.1818
1594,control,111,37.5455
1594,control,112,37.2121
1594,control,113,36.6667
1594,control,114,35.8182
1594,control,115,35.303
1594,control,116,35.1212
1594,control,117,34.8788
1594,control,118,34.8182
1594,control,119,33.9394
1594,control,120,33.1818
1594,control,121,32.3939
1594,control,122,31.9091
1594,control,123,31.6667
1594,control,124,31.2121
1594,control,125,30.5455
1594,control,126,29.5758
1594,control,127,28.7879
1594,control,128,28.3939
1594,control,129,28.4545
1594,control,130,28.6061
1594,control,131,28.6061
1594,control,132,28.1515
1594,control,133,28.1515
1594,control,134,28.4242
1594,control,135,28.0606
1594,control,136,27.2121
1594,control,137,26.7273
1594,control,138,26.6364
1594,control,139,26.9394
1594,control,140,26.9394
1594,control,141,25.4848
1594,control,142,23.7879
1594,control,143,22.3333
1594,control,144,21.2727
1594,control,145,20.4545
1594,control,146,19.3939
1594,control,147,18.0606
1594,control,148,16.8788
1594,control,149,15.4242
1596,control,0,28.0278
1596,control,1,28.5278
1596,control,2,29.25
1596,control,3,29.9722
1596,control,4,30.3611
1596,control,5,30.5556
1596,control,6,30.9722
1596,control,7,31.3889
1596,control,8,31.8333
1596,control,9,32.25
1596,control,10,32.6667
1596,control,11,32.8333
1596,control,12,32.6389
1596,control,13,32.6944
1596,control,14,33.1944
1596,control,15,33.9167
1596,control,16,34.9722
1596,control,17,36.5278
1596,control,18,38.1667
1596,control,19,39.5833
1596,control,20,41.4167
1596,control,21,42.8611
1596,control,22,43.6944
1596,control,23,44.0278
1596,control,24,44.4722
1596,control,25,45.0556
1596,control,26,45.8611
1596,control,27,46.7778
1596,control,28,47.6389
1596,control,29,47.6944
1596,control,30,48.0556
1596,control,31,48.3889
1596,control,32,48.3889
1596,control,33,48.4167
1596,control,34,48.4167
1596,control,35,48.8611
1596,control,36,49.1111
1596,control,37,49.2222
1596,control,38,49.4167
1596,control,39,49.5
1596,control,40,49.7778
1596,control,41,50.4167
1596,control,42,51.7778
1596,control,43,52.6944
1596,control,44,53.5278
1596,control,45,54.8611
1596,control,46,56.8333
1596,control,47,59.0556
1596,control,48,61.1667
1596,control,49,63.0833
1596,control,50,64.8611
1596,control,51,66.9167
1596,control,52,68.6944
1596,control,53,70.1667
1596,control,54,71.4444
1596,control,55,72.75
1596,control,56,74.9722
1596,control,57,77.25
1596,control,58,79.1111
1596,control,59,80.8056
1596,control,60,82.3889
1596,control,61,83.7778
1596,control,62,85.2222
1596,control,63,86.5556
1596,control,64,88.1944
1596,control,65,89.7778
1596,control,66,90.75
1596,control,67,91.5833
1596,control,68,91.9444
1596,control,69,91.8889
1596,control,70,92.2778
1596,control,71,92.9167
1596,control,72,92.7222
1596,control,73,92.0833
1596,control,74,91.6944
1596,control,75,91.4444
1596,control,76,91.1389
1596,control,77,90.6667
1596,control,78,90.1944
1596,control,79,89.8889
1596,control,80,89.5278
1596,control,81,89.7222
1596,control,82,89.9444
1596,control,83,89.9444
1596,control,84,89.8889
1596,control,85,89.75
1596,control,86,89.2778
1596,control,87,88.9722
1596,control,88,87.9444
1596,control,89,86.9167
1596,control,90,86.1111
1596,control,91,85.2778
1596,control,92,85.1944
1596,control,93,85.4722
1596,control,94,84.8611
1596,control,95,83.8056
1596,control,96,82.9167
1596,control,97,82.9444
1596,control,98,82.8889
1596,control,99,82.5278
1596,control,100,82.5278
1596,control,101,81.6389
1596,control,102,80.0833
1596,control,103,79
1596,control,104,78.0556
1596,control,105,76.5278
1596,control,106,74.75
1596,control,107,73.2778
1596,control,108,72.2778
1596,control,109,71.1667
1596,control,110,70.0278
1596,control,111,69.1667
1596,control,112,68.5
1596,control,113,67.7778
1596,control,114,66.7778
1596,control,115,65.2778
1596,control,116,63.4444
1596,control,117,61.2222
1596,control,118,58.75
1596,control,119,55.8333
1596,control,120,52.6667
1596,control,121,49.3333
1596,control,122,46.3056
1596,control,123,43.7222
1596,control,124,41.9722
1596,control,125,41.4167
1596,control,126,40.8889
1596,control,127,40.4444
1596,control,128,40.5833
1596,control,129,40.5278
1596,control,130,40.2222
1596,control,131,40.0278
1596,control,132,39.9444
1596,control,133,39.8056
1596,control,134,39.4722
1596,control,135,38.75
1596,control,136,37.6389
1596,control,137,36.25
1596,control,138,35
1596,control,139,34.4167
1596,control,140,34.2222
1596,control,141,33.8333
1596,control,142,33.4444
1596,control,143,32.5
1596,control,144,31.4444
1596,control,145,30.0556
1596,control,146,29.25
1596,control,147,28.5833
1596,control,148,27.8889
1596,control,149,27.25
1596,control,150,26.6111
1596,control,151,25.8056
1596,control,152,25.4444
1596,control,153,25.0278
1597,control,0,25.2821
1597,control,1,25.7179
1597,control,2,26.8462
1597,control,3,27.5128
1597,control,4,27.8205
1597,control,5,28.6923
1597,control,6,30.2308
1597,control,7,31.0769
1597,control,8,31.8462
1597,control,9,32.4359
1597,control,10,32.6923
1597,control,11,33
1597,control,12,34.1795
1597,control,13,35.3846
1597,control,14,36.1282
1597,control,15,36.3333
1597,control,16,37.1026
1597,control,17,37.8462
1597,control,18,38.4872
1597,control,19,39.8205
1597,control,20,41.8718
1597,control,21,43.8205
1597,control,22,45.4615
1597,control,23,46.4359
1597,control,24,47.4615
1597,control,25,48.1026
1597,control,26,48.359
1597,control,27,49.3333
1597,control,28,51.3846
1597,control,29,53.1282
1597,control,30,55.2308
1597,control,31,57.3846
1597,control,32,58.7949
1597,control,33,59.5128
1597,control,34,60.8462
1597,control,35,62.3333
1597,control,36,63.4615
1597,control,37,65.2821
1597,control,38,67.3077
1597,control,39,68.9487
1597,control,40,70.1538
1597,control,41,71.641
1597,control,42,73.6667
1597,control,43,75.7436
1597,control,44,77.8205
1597,control,45,79.3846
1597,control,46,81.1795
1597,control,47,82
1597,control,48,82.641
1597,control,49,83.6923
1597,control,50,84.5128
1597,control,51,85.7436
1597,control,52,87.1026
1597,control,53,87.6154
1597,control,54,87.7692
1597,control,55,87.7949
1597,control,56,87.9744
1597,control,57,88.641
1597,control,58,89.6154
1597,control,59,90.5641
1597,control,60,91.1538
1597,control,61,92.0513
1597,control,62,93.3077
1597,control,63,94.0513
1597,control,64,94.3333
1597,control,65,94.3846
1597,control,66,94.5385
1597,control,67,94.8205
1597,control,68,95.2821
1597,control,69,95.6154
1597,control,70,95.9744
1597,control,71,95.4872
1597,control,72,95.5128
1597,control,73,95.3846
1597,control,74,95.0513
1597,control,75,94.9231
1597,control,76,95
1597,control,77,94.6667
1597,control,78,93.7949
1597,control,79,92.4615
1597,control,80,90.7436
1597,control,81,88.9231
1597,control,82,87.359
1597,control,83,85.3333
1597,control,84,83.2051
1597,control,85,81.2564
1597,control,86,78.9487
1597,control,87,76.2051
1597,control,88,72.6154
1597,control,89,69.0769
1597,control,90,65.9231
1597,control,91,63.1538
1597,control,92,61.2308
1597,control,93,59.641
1597,control,94,57.2308
1597,control,95,54.8718
1597,control,96,52.6667
1597,control,97,50.8462
1597,control,98,49.4872
1597,control,99,48.2564
1597,control,100,46.7949
1597,control,101,45.2051
1597,control,102,44.2308
1597,control,103,43.3077
1597,control,104,41.8718
1597,control,105,40.8205
1597,control,106,39.9744
1597,control,107,39.5641
1597,control,108,39.5128
1597,control,109,39.4103
1597,control,110,39.0256
1597,control,111,38.8462
1597,control,112,38.6154
1597,control,113,38.359
1597,control,114,37.7692
1597,control,115,36.9744
1597,control,116,36.4359
1597,control,117,36.3333
1597,control,118,35.7692
1597,control,119,35.2308
1597,control,120,35.1282
1597,control,121,35.0256
1597,control,122,34.1282
1597,control,123,33.1795
1597,control,124,32.4103
1597,control,125,31.641
1597,control,126,30.5385
1597,control,127,29.359
1597,control,128,28.2051
1597,control,129,27.4872
1597,control,130,27.1282
1597,control,131,26.9231
1597,control,132,26.7949
1597,control,133,26.7436
1597,control,134,26.5385
1597,control,135,25.6667
1598,control,0,28.4
1598,control,1,28.7429
1598,control,2,29.1429
1598,control,3,29.6286
1598,control,4,30.2
1598,control,5,30.7143
1598,control,6,31.1714
1598,control,7,31.6857
1598,control,8,32.1714
1598,control,9,32.9429
1598,control,10,34.2571
1598,control,11,35.5429
1598,control,12,36.3429
1598,control,13,36.6286
1598,control,14,36.5143
1598,control,15,36.2571
1598,control,16,36.2
1598,control,17,36.8286
1598,control,18,38.4286
1598,control,19,39.8286
1598,control,20,40.8
1598,control,21,41.3714
1598,control,22,41.7714
1598,control,23,42.6286
1598,control,24,43.8857
1598,control,25,45.3714
1598,control,26,46.3143
1598,control,27,46.4571
1598,control,28,46.1143
1598,control,29,45.7714
1598,control,30,45.8571
1598,control,31,47
1598,control,32,49.1714
1598,control,33,52.3714
1598,control,34,56.0857
1598,control,35,58.5714
1598,control,36,59.9143
1598,control,37,60.8286
1598,control,38,62.0857
1598,control,39,63.0857
1598,control,40,63.7143
1598,control,41,63.5714
1598,control,42,63.3714
1598,control,43,63.9143
1598,control,44,65.2
1598,control,45,66
1598,control,46,66.1143
1598,control,47,65.3714
1598,control,48,64.9143
1598,control,49,66.1429
1598,control,50,67.8857
1598,control,51,69.2
1598,control,52,70.4286
1598,control,53,71.8286
1598,control,54,73.5429
1598,control,55,75.7429
1598,control,56,77.2
1598,control,57,77.8857
1598,control,58,78.2
1598,control,59,78.1429
1598,control,60,78.5714
1598,control,61,79.2286
1598,control,62,80.1429
1598,control,63,81.1143
1598,control,64,82.2857
1598,control,65,83.1143
1598,control,66,83.2857
1598,control,67,83.1143
1598,control,68,82.8857
1598,control,69,82.8857
1598,control,70,82.8286
1598,control,71,82.8857
1598,control,72,83.0857
1598,control,73,83.4286
1598,control,74,84.0857
1598,control,75,84
1598,control,76,82.9429
1598,control,77,82.1429
1598,control,78,80.7429
1598,control,79,77.3429
1598,control,80,72.6571
1598,control,81,68
1598,control,82,65
1598,control,83,62.2571
1598,control,84,61.1143
1598,control,85,61.4
1598,control,86,62.1714
1598,control,87,63.6
1598,control,88,66.3714
1598,control,89,69.1429
1598,control,90,70.6
1598,control,91,70.8286
1598,control,92,69.3143
1598,control,93,65.9714
1598,control,94,61.6571
1598,control,95,57.4571
1598,control,96,54.4
1598,control,97,52.3714
1598,control,98,51.0857
1598,control,99,50.4286
1598,control,100,50.6286
1598,control,101,51.7714
1598,control,102,52.4857
1598,control,103,52.4
1598,control,104,51.8857
1598,control,105,51.5429
1598,control,106,51.3714
1598,control,107,50.9429
1598,control,108,49.5143
1598,control,109,47.6571
1598,control,110,46.3143
1598,control,111,45.3714
1598,control,112,44.3429
1598,control,113,43.1143
1598,control,114,41.5714
1598,control,115,39.2286
1598,control,116,37.0571
1598,control,117,35.5429
1598,control,118,34.4857
1598,control,119,33.4857
1598,control,120,32.9143
1598,control,121,32.1143
1598,control,122,31.5714
1598,control,123,31
1598,control,124,30.4571
1598,control,125,30.4857
1598,control,126,30.1429
1598,control,127,29.7429
1598,control,128,29.2857
1598,control,129,29.2857
1598,control,130,29.0857
1598,control,131,28.8286
1598,control,132,28.2
1598,control,133,27.4
1598,control,134,26.5714
1598,control,135,26.1714
1598,control,136,26.0286
1598,control,137,25.5714
1598,control,138,24.8286
1598,control,139,24.0286
1599,control,0,20.9756
1599,control,1,22.2195
1599,control,2,23.2683
1599,control,3,23.5366
1599,control,4,23.3659
1599,control,5,23.439
1599,control,6,23.8049
1599,control,7,24.1707
1599,control,8,24.5854
1599,control,9,26.2439
1599,control,10,27.6585
1599,control,11,28.4146
1599,control,12,29.2195
1599,control,13,30.0976
1599,control,14,30.9512
1599,control,15,32.3659
1599,control,16,34.1463
1599,control,17,35.6341
1599,control,18,37.2683
1599,control,19,38.6585
1599,control,20,40.0488
1599,control,21,40.4634
1599,control,22,40.7073
1599,control,23,41.4146
1599,control,24,42.439
1599,control,25,43.8293
1599,control,26,45.0244
1599,control,27,46.0976
1599,control,28,46.7317
1599,control,29,47.5854
1599,control,30,48.7317
1599,control,31,50.0976
1599,control,32,51.7561
1599,control,33,53.1463
1599,control,34,54.1951
1599,control,35,54.5854
1599,control,36,54.9512
1599,control,37,55.4146
1599,control,38,55.5854
1599,control,39,55.4878
1599,control,40,55.4146
1599,control,41,55.3171
1599,control,42,56.2195
1599,control,43,57.2195
1599,control,44,59.0244
1599,control,45,60.9756
1599,control,46,63.1463
1599,control,47,65.1707
1599,control,48,67.1463
1599,control,49,67.9512
1599,control,50,68.7317
1599,control,51,68.4878
1599,control,52,68.4146
1599,control,53,68.6098
1599,control,54,69.0488
1599,control,55,69.2195
1599,control,56,68.8049
1599,control,57,68.0488
1599,control,58,67.9024
1599,control,59,69.3659
1599,control,60,72.2195
1599,control,61,75.2927
1599,control,62,76.9756
1599,control,63,76.1463
1599,control,64,73.8537
1599,control,65,73.2439
1599,control,66,75.1951
1599,control,67,78.439
1599,control,68,82.9024
1599,control,69,89.3659
1599,control,70,95.5366
1599,control,71,98.561
1599,control,72,97.5366
1599,control,73,92.3659
1599,control,74,84.1219
1599,control,75,77.1951
1599,control,76,77.3659
1599,control,77,82.0976
1599,control,78,86.6341
1599,control,79,92.0976
1599,control,80,96.6829
1599,control,81,99.439
1599,control,82,100.5122
1599,control,83,99.7317
1599,control,84,97.7073
1599,control,85,96.7317
1599,control,86,97.2927
1599,control,87,98.8293
1599,control,88,100.8537
1599,control,89,102.7073
1599,control,90,103.8293
1599,control,91,104.0732
1599,control,92,104.5366
1599,control,93,105.5366
1599,control,94,107.0732
1599,control,95,108.5122
1599,control,96,109.5122
1599,control,97,110.3171
1599,control,98,111.1463
1599,control,99,111.2195
1599,control,100,111.3171
1599,control,101,111.4146
1599,control,102,111.5854
1599,control,103,111.8781
1599,control,104,111.5122
1599,control,105,110.0488
1599,control,106,107.439
1599,control,107,105.6585
1599,control,108,104.0244
1599,control,109,102.3171
1599,control,110,100.5366
1599,control,111,98.3171
